S.No.,Order Date,Order Quantity,Sales
6520,11/19/2012,42,259.43
6521,02/05/2009,15,150.24
6522,11/01/2012,37,46.37
6523,5/29/2010,36,173.08
6524,5/29/2010,49,3492.6585
6525,12/05/2009,13,453.09
6526,12/05/2009,15,2758.22
6527,12/05/2009,20,102.61
6528,11/18/2011,18,416.39
6529,1/19/2011,46,180.56
6530,12/31/2011,6,241.85
6531,7/25/2011,1,182.4
6532,7/25/2011,20,6004.35
6533,11/13/2010,6,627.453
6534,11/13/2010,50,3000.88
6535,11/13/2010,31,6118.38
6536,08/12/2012,38,456.03
6537,08/12/2012,17,2844.64
6538,06/10/2012,5,169.27
6539,02/05/2012,46,557.35
6540,02/05/2012,50,490.87
6541,3/26/2012,4,137.54
6542,2/18/2012,21,673.92
6543,2/18/2012,19,540.56
6544,11/07/2011,26,13905.88
6545,4/18/2012,48,1055.98
6546,5/25/2011,28,17599.39
6547,5/25/2011,16,115.34
6548,01/02/2012,27,279.4
6549,10/03/2010,37,395.37
6550,3/18/2010,19,337.38
6551,5/24/2010,20,116.55
6552,10/12/2009,4,487.72
6553,3/31/2012,4,816.09
6554,6/28/2011,39,3063.1
6555,6/28/2011,15,229.03
6556,06/04/2009,11,2489.85
6557,02/12/2009,37,240.52
6558,4/21/2011,49,10261.25
6559,07/04/2010,46,5699.22
6560,5/17/2012,5,22.75
6561,3/18/2009,18,433.31
6562,08/10/2012,11,73.22
6563,3/30/2012,20,22.28
6564,05/07/2011,43,525.77
6565,11/26/2010,34,15152.55
6566,11/02/2011,30,7497.08
6567,02/06/2011,25,1279.45
6568,11/29/2010,11,455.59
6569,7/23/2010,12,1171.232
6570,04/07/2010,39,723.3075
6571,11/12/2012,49,103.03
6572,5/25/2009,12,78.94
6573,5/25/2009,22,576.89
6574,5/25/2009,2,35.666
6575,5/25/2009,38,4191.5625
6576,1/27/2011,17,312.035
6577,8/19/2010,36,77.43
6578,12/27/2010,34,1315.74
6579,6/17/2009,25,184.86
6580,6/17/2009,44,267.85
6581,6/17/2009,33,528.5
6582,5/16/2009,25,136.77
6583,12/30/2010,21,46.94
6584,02/05/2009,39,15260.78
6585,02/05/2009,3,540.41
6586,8/20/2011,22,1162.4005
6587,11/14/2011,17,104.94
6588,10/01/2012,21,227.66
6589,10/01/2012,39,84.33
6590,6/20/2012,6,90.56
6591,6/20/2012,42,1634.9
6592,6/20/2012,48,11278.18
6593,12/20/2009,47,6717.9325
6594,09/12/2011,26,133.65
6595,09/12/2011,10,525.674
6596,02/07/2011,36,1225.52
6597,02/07/2011,10,1024.29
6598,02/07/2011,47,1348.57
6599,10/30/2010,38,1264.46
6600,10/30/2010,35,158.25
6601,04/12/2012,23,107.93
6602,09/03/2010,7,66.41
6603,09/03/2011,7,27.01
6604,5/29/2010,29,157.49
6605,09/10/2011,14,330.21
6606,8/14/2012,5,22.56
6607,5/24/2010,6,82.72
6608,9/22/2011,34,229.51
6609,9/22/2011,32,473
6610,5/20/2009,39,2178.431
6611,4/17/2009,25,1344.88
6612,4/17/2009,42,248.54
6613,05/04/2009,25,4253.65
6614,03/02/2010,3,62.88
6615,05/02/2011,34,6264.1855
6616,05/02/2011,36,5410.95
6617,11/07/2011,41,6831.72
6618,11/20/2009,26,103.87
6619,02/11/2010,12,33.86
6620,7/14/2009,23,3553.62
6621,7/14/2011,6,92.02
6622,11/18/2012,12,1736.41
6623,12/21/2011,38,115.43
6624,3/15/2011,20,246.06
6625,05/05/2010,14,83.87
6626,07/05/2009,8,79.42
6627,07/05/2009,26,75.6
6628,06/02/2012,41,95.73
6629,2/21/2011,43,1225.41
6630,3/16/2011,24,370.72
6631,01/11/2011,48,6403.39
6632,01/11/2011,23,757.91
6633,03/03/2012,18,409.16
6634,03/03/2012,46,2508.316
6635,7/16/2011,28,1165.33
6636,09/03/2012,25,2325.42
6637,12/28/2012,30,2116.7
6638,04/07/2012,2,10.39
6639,12/13/2012,4,135.928
6640,1/27/2012,13,463.83
6641,08/05/2009,44,17248.09
6642,11/16/2009,22,168.31
6643,11/16/2009,45,4282.725
6644,3/28/2010,2,79.58
6645,03/01/2011,24,192.8
6646,11/25/2010,12,900.06
6647,7/20/2012,20,88.82
6648,7/20/2012,11,2392.23
6649,04/10/2010,32,216.08
6650,04/10/2010,27,339.03
6651,04/10/2010,12,1098.149
6652,09/06/2010,20,2039.39
6653,9/15/2011,3,2036.97
6654,9/15/2011,21,2629.664
6655,6/17/2009,37,394.62
6656,6/17/2009,42,464.64
6657,6/17/2009,11,96.68
6658,10/14/2011,6,155.48
6659,10/14/2011,21,56.77
6660,04/07/2010,9,63.91
6661,09/08/2011,6,27.32
6662,09/08/2011,43,643.31
6663,7/17/2010,42,188.23
6664,7/17/2010,28,541.95
6665,1/21/2011,26,448.23
6666,5/21/2011,21,748.83
6667,5/24/2012,16,40.85
6668,9/26/2010,7,53.14
6669,08/04/2011,41,127.84
6670,08/04/2011,6,11.15
6671,5/25/2009,5,235.49
6672,1/19/2012,46,8177.07
6673,01/08/2012,4,1187.864
6674,1/25/2009,4,11.08
6675,03/10/2012,10,141.92
6676,04/04/2012,9,337.34
6677,4/20/2011,17,475.9
6678,4/20/2011,12,3635.63
6679,01/08/2011,34,157.56
6680,3/13/2010,16,2026.05
6681,11/19/2010,15,37.7
6682,11/19/2010,47,1059.72
6683,03/04/2010,35,3491.71
6684,03/04/2010,15,485.16
6685,06/03/2009,45,112.72
6686,9/19/2009,22,150.34
6687,1/14/2009,21,2364.29
6688,1/14/2009,27,112.57
6689,01/09/2009,43,541.45
6690,11/20/2010,15,1556.55
6691,02/02/2012,39,647.81
6692,8/20/2011,15,168.9
6693,5/19/2009,14,145.86
6694,06/12/2009,28,1676.48
6695,11/11/2010,42,605.77
6696,11/11/2010,44,1480.91
6697,7/24/2009,33,3644.24
6698,7/24/2009,8,599.2075
6699,12/09/2011,36,268.55
6700,8/29/2010,38,3632.6
6701,12/06/2011,18,1733.1
6702,12/06/2011,31,3448.6455
6703,1/22/2011,39,1939.66
6704,1/22/2011,5,21.56
6705,1/22/2011,43,115.81
6706,09/07/2009,16,95.9
6707,09/07/2009,28,517.91
6708,09/07/2009,46,162.28
6709,02/12/2010,20,637.04
6710,11/16/2010,6,64.37
6711,11/16/2010,10,4588.55
6712,05/01/2009,19,596.21
6713,2/13/2011,27,2645.88
6714,04/07/2009,36,2144.924
6715,07/07/2009,12,65.89
6716,10/11/2011,49,9752.25
6717,12/25/2012,27,114.86
6718,11/11/2009,10,994.04
6719,9/29/2010,38,10223.19
6720,9/29/2010,50,312.42
6721,8/27/2009,31,262.54
6722,8/27/2009,12,190.73
6723,8/27/2009,17,1332.97
6724,05/12/2011,45,283.13
6725,8/13/2012,50,193.11
6726,09/07/2010,13,158.79
6727,3/20/2009,30,4620.05
6728,04/09/2009,30,3197.003
6729,10/30/2010,45,298.57
6730,10/30/2010,15,44.32
6731,09/04/2009,50,7312.0315
6732,07/04/2010,5,102.18
6733,08/04/2009,1,3501.79
6734,08/04/2009,9,141.83
6735,06/03/2009,23,3503.12
6736,9/21/2010,7,54.23
6737,9/27/2009,42,152.26
6738,6/16/2010,13,2048.568
6739,02/06/2011,27,4442.049
6740,12/10/2011,45,1212.928
6741,2/20/2011,31,3081.33
6742,2/20/2011,42,1692.56
6743,1/13/2010,50,8038.08
6744,12/21/2010,29,2360.98
6745,12/21/2010,49,182.2
6746,11/20/2009,46,2494.69
6747,01/07/2010,44,159.41
6748,11/24/2011,49,1147.64
6749,6/25/2010,7,44.74
6750,6/25/2010,21,90.78
6751,7/26/2010,15,150.2
6752,02/11/2012,2,38.93
6753,5/16/2009,18,513.08
6754,5/16/2009,16,98.8
6755,5/13/2009,34,89.4
6756,8/18/2009,23,123.15
6757,04/10/2011,13,563.18
6758,04/10/2011,16,47.45
6759,12/02/2012,2,16.97
6760,12/02/2012,42,4077.756
6761,1/13/2009,3,445.34
6762,1/13/2009,13,660.99
6763,2/24/2012,42,282.61
6764,07/08/2012,28,4332.3
6765,1/23/2010,11,808.673
6766,03/06/2012,24,170.7
6767,03/06/2012,21,1839.448
6768,5/17/2010,47,1837.15
6769,5/17/2010,5,540.22
6770,5/17/2010,40,2035.393
6771,08/01/2009,30,192.41
6772,2/15/2011,39,4733.88
6773,10/16/2012,17,363.54
6774,05/11/2012,6,3378.18
6775,05/11/2012,26,1443.266
6776,9/26/2010,48,525
6777,10/26/2010,8,279.77
6778,10/26/2010,8,154.21
6779,11/03/2009,39,460.43
6780,12/17/2009,13,970.47
6781,07/09/2010,36,1340.93
6782,11/04/2010,35,5287.16
6783,3/23/2012,12,386.71
6784,3/23/2012,34,134.06
6785,10/02/2009,27,7937.59
6786,10/02/2009,4,9396.41
6787,12/13/2009,25,13255.93
6788,3/29/2009,27,1068.7
6789,08/02/2011,6,157.94
6790,2/18/2011,50,3089.06
6791,2/18/2011,47,20265.22
6792,05/10/2010,33,1209.168
6793,03/02/2011,46,7640.225
6794,10/06/2012,3,24.36
6795,12/12/2010,15,126.74
6796,12/18/2010,42,48.41
6797,02/11/2012,50,4550.06
6798,10/30/2012,28,462.12
6799,8/31/2010,37,105.99
6800,10/08/2010,31,512.87
6801,3/15/2012,32,102.59
6802,3/15/2012,50,1695.65
6803,02/04/2009,2,7.01
6804,4/29/2009,32,1116.03
6805,10/27/2012,20,2305.75
6806,5/21/2012,21,80.45
6807,9/20/2012,8,149.51
6808,01/10/2012,25,322.73
6809,4/24/2009,1,7.96
6810,8/29/2009,5,1548.45
6811,8/29/2009,3,56.07
6812,5/21/2012,25,270.16
6813,5/21/2012,24,2694.01
6814,12/31/2010,2,56.13
6815,12/31/2010,25,1491.5205
6816,02/11/2009,7,13253.93
6817,2/25/2009,22,1102.3
6818,08/05/2012,43,471.87
6819,08/05/2012,39,539.6
6820,9/15/2009,31,229.43
6821,12/19/2011,10,211.97
6822,7/26/2011,3,36.06
6823,7/26/2011,43,1849.8
6824,1/28/2009,1,67.49
6825,1/28/2009,3,6.76
6826,11/04/2012,3,2421.02
6827,9/29/2011,40,161.72
6828,9/29/2011,23,107.75
6829,04/10/2010,43,75.73
6830,3/18/2009,10,29.23
6831,8/24/2009,2,240.24
6832,11/13/2010,39,6742.49
6833,1/14/2010,9,92.02
6834,12/30/2010,45,5785.59
6835,12/30/2010,22,1131.93
6836,12/30/2010,35,3238.143
6837,3/25/2010,33,167.07
6838,8/19/2012,35,6116.11
6839,5/17/2010,30,8719.69
6840,7/26/2010,33,124.78
6841,7/26/2010,22,123.4
6842,07/03/2010,35,4043.29
6843,07/03/2010,24,870.48
6844,12/07/2012,26,6878.55
6845,04/10/2009,7,124.19
6846,8/14/2010,32,4976.6
6847,07/12/2009,41,5583.27
6848,10/30/2011,33,1756.593
6849,3/27/2012,37,5817.88
6850,06/07/2011,5,20.28
6851,11/14/2012,48,7235.83
6852,5/16/2009,17,280.39
6853,06/07/2011,46,400.49
6854,2/20/2011,39,538.14
6855,2/20/2011,15,4956.784
6856,07/09/2010,18,388.13
6857,07/09/2010,39,2339.84
6858,02/02/2011,24,145.15
6859,02/02/2011,3,131.5
6860,02/02/2011,38,7814.59
6861,02/02/2011,23,158.99
6862,1/30/2011,9,71.2
6863,11/09/2012,25,1351.78
6864,11/09/2012,21,1560.96
6865,1/24/2011,44,495.5
6866,12/10/2011,23,8225.24
6867,3/28/2010,4,1337.19
6868,2/17/2009,2,16.81
6869,5/27/2009,33,1194.34
6870,5/27/2009,1,51.833
6871,03/03/2011,44,797.98
6872,7/21/2012,4,1121.78
6873,3/28/2012,31,5404.18
6874,3/28/2012,40,430.19
6875,4/28/2012,37,3259.25
6876,04/03/2010,46,6803
6877,12/07/2012,2,238.76
6878,12/10/2011,20,140.37
6879,12/10/2011,45,5921.74
6880,12/10/2011,4,68.16
6881,4/30/2011,4,105.13
6882,10/16/2010,33,10168.23
6883,6/25/2010,32,176.77
6884,6/25/2010,24,6568.024
6885,6/25/2010,50,1579.028
6886,1/13/2012,30,336.65
6887,4/26/2009,20,8048.45
6888,9/15/2010,46,23949.51
6889,07/05/2011,6,17.43
6890,3/31/2010,25,2976.19
6891,07/02/2012,20,498.68
6892,07/02/2012,34,5208.78
6893,4/18/2011,4,28.46
6894,4/18/2011,3,23.44
6895,12/26/2010,4,31.1185
6896,12/26/2010,47,4829.4535
6897,11/19/2010,12,136.1
6898,11/19/2010,5,297.85
6899,10/27/2012,31,1296.46
6900,01/06/2009,29,101.77
6901,12/11/2012,29,104.7
6902,12/11/2012,5,284.4525
6903,05/05/2011,6,247.34
6904,8/30/2009,27,305.48
6905,11/06/2010,8,2029.496
6906,7/25/2010,17,122.74
6907,7/13/2009,13,105.94
6908,02/07/2009,30,630.14
6909,02/07/2009,28,2813.8485
6910,07/12/2009,31,1624.5965
6911,07/12/2009,35,381.36
6912,10/31/2009,9,11.89
6913,3/14/2011,32,269.3
6914,1/18/2010,4,883.31
6915,03/05/2012,44,364.4
6916,12/16/2009,25,3585.91
6917,5/25/2010,24,545.38
6918,12/18/2011,48,3713.0125
6919,5/25/2009,48,1444
6920,10/02/2012,21,676.69
6921,10/02/2012,4,13698.96
6922,09/01/2012,28,925.43
6923,06/08/2010,23,321.63
6924,6/22/2012,48,278.07
6925,9/14/2012,17,328.627
6926,11/25/2012,46,6733.52
6927,06/12/2012,41,377.83
6928,10/30/2012,39,7725.66
6929,11/28/2011,4,52.43
6930,11/28/2011,48,254.51
6931,12/11/2011,25,268.58
6932,12/11/2011,26,1280.65
6933,11/01/2010,37,231.65
6934,9/29/2009,2,198.44
6935,04/07/2010,29,296.94
6936,5/20/2011,44,729.75
6937,5/20/2011,28,1417.21
6938,5/20/2011,11,1154.9375
6939,09/11/2011,16,109.9
6940,10/18/2011,6,646.14
6941,02/01/2010,50,343.94
6942,03/10/2011,45,12685.544
6943,03/04/2010,20,246.63
6944,9/19/2011,12,94.52
6945,08/03/2010,22,106.69
6946,9/20/2010,41,6126.93
6947,07/07/2011,3,9172.32
6948,04/08/2010,23,128.97
6949,04/08/2010,20,238.77
6950,04/08/2010,20,257.34
6951,1/26/2012,5,107.41
6952,12/19/2012,25,163.41
6953,3/27/2009,34,507.66
6954,6/29/2012,37,3212.97
6955,6/29/2012,13,292.95
6956,01/12/2012,12,49.18
6957,4/27/2010,16,659.5
6958,10/03/2011,50,413.37
6959,10/03/2011,17,1721.641
6960,3/31/2011,9,59.35
6961,9/24/2010,46,1500.84
6962,9/24/2010,45,98.64
6963,07/09/2009,1,11.16
6964,07/09/2009,38,156.2
6965,1/16/2012,24,99.1
6966,1/16/2012,36,380.34
6967,5/29/2012,41,325.33
6968,04/10/2009,20,6449.056
6969,12/27/2012,22,45.21
6970,3/29/2012,29,2175.22
6971,9/27/2012,5,32.77
6972,9/27/2012,37,1701.53
6973,05/08/2009,2,64.79
6974,05/01/2011,13,4324.29
6975,6/21/2010,24,234.24
6976,07/07/2010,44,4357.117
6977,9/24/2011,41,1298.29
6978,9/24/2011,3,19.34
6979,9/24/2011,35,590.32
6980,9/24/2011,19,4245.93
6981,6/27/2011,26,1463.42
6982,6/26/2011,10,1025.88
6983,06/05/2010,5,43.49
6984,06/05/2010,27,2854.76
6985,9/17/2009,11,114.87
6986,9/17/2009,9,383.23
6987,01/09/2009,11,68.5
6988,01/09/2009,44,145.19
6989,05/05/2010,41,506.73
6990,07/02/2011,20,129.27
6991,07/02/2011,4,8467.68
6992,11/05/2009,13,183.22
6993,11/05/2009,4,68.03
6994,03/03/2012,23,1638.67
6995,03/03/2012,8,64.1
6996,01/09/2010,49,29884.6
6997,2/15/2009,30,4846.74
6998,2/15/2009,34,2548.3
6999,11/12/2011,46,5979.84
7000,11/12/2011,28,175.76
7001,6/19/2012,18,420.76
7002,6/19/2012,30,1676.46
7003,6/19/2012,48,145.66
7004,05/11/2009,35,203.35
7005,05/11/2009,18,44.52
7006,05/11/2009,5,58.9
7007,05/11/2009,13,602.4205
7008,08/02/2012,18,1776.96
7009,08/02/2012,49,3642.14
7010,08/02/2012,16,2982.5
7011,8/18/2011,10,59.62
7012,05/07/2009,2,57.73
7013,09/02/2012,14,56.26
7014,01/07/2009,34,1961.7915
7015,10/18/2012,12,6168.07
7016,10/25/2011,27,1521.1345
7017,02/11/2011,10,89.04
7018,02/11/2011,40,297.34
7019,02/11/2011,35,1264.13
7020,3/28/2012,3,840.552
7021,9/28/2012,29,142.59
7022,12/16/2010,8,849.337
7023,08/02/2010,7,140.77
7024,08/02/2010,25,848.19
7025,08/02/2010,12,562.15
7026,04/06/2009,40,746.93
7027,04/06/2009,37,313.4
7028,11/10/2011,43,208.77
7029,1/17/2011,6,28.55
7030,3/27/2012,11,324.52
7031,11/17/2012,6,1770.7
7032,11/17/2012,48,628.33
7033,03/03/2012,21,141.2
7034,12/19/2009,15,83.02
7035,07/04/2009,37,6176.29
7036,5/17/2009,26,493.43
7037,11/22/2012,12,2218.891
7038,08/06/2011,7,39.01
7039,12/25/2011,45,4768.59
7040,12/25/2011,33,117.77
7041,6/30/2009,21,179.98
7042,6/30/2009,16,55.44
7043,6/30/2009,18,174.62
7044,3/15/2010,10,999.89
7045,3/15/2010,10,35.69
7046,06/01/2012,43,532.89
7047,06/01/2012,24,60.69
7048,2/26/2010,43,16116.33
7049,09/05/2009,21,5482.18
7050,09/05/2009,16,45.57
7051,1/14/2010,13,473.46
7052,10/01/2009,42,88.23
7053,06/03/2011,1,29.19
7054,06/03/2011,9,2007.24
7055,06/03/2011,42,384.41
7056,01/02/2009,4,1239.06
7057,01/02/2009,43,4083.19
7058,01/02/2009,32,4902.38
7059,2/22/2010,1,19.96
7060,2/22/2010,41,148.99
7061,2/22/2010,21,70.66
7062,01/08/2010,33,478.27
7063,8/16/2009,39,977.92
7064,11/05/2010,31,229.26
7065,12/02/2010,12,754.94
7066,12/01/2009,26,1011.9
7067,5/28/2010,38,1279.25
7068,4/29/2010,34,12570.74
7069,09/06/2009,7,230.29
7070,06/05/2011,9,1394.28
7071,06/05/2011,44,6862.237
7072,10/26/2011,47,418.03
7073,10/26/2011,23,336.86
7074,6/24/2009,49,2693.514
7075,07/12/2011,11,391.9
7076,07/12/2011,26,1451.59
7077,12/17/2011,33,1283.68
7078,12/17/2011,28,169.46
7079,10/19/2009,10,1351.653
7080,10/19/2009,9,63
7081,9/30/2012,39,856.15
7082,09/02/2012,50,2026.42
7083,09/02/2012,31,3413.4555
7084,01/01/2010,43,294.13
7085,04/04/2010,29,125.41
7086,04/04/2010,49,3170.52
7087,04/04/2010,20,2488.477
7088,8/29/2010,12,378.84
7089,4/20/2010,1,200.38
7090,4/20/2010,2,128.52
7091,4/20/2010,24,6717.784
7092,01/10/2011,22,59.08
7093,01/10/2011,50,886.363
7094,12/27/2009,36,222.25
7095,12/27/2009,7,388.7135
7096,05/02/2009,43,1233.22
7097,05/02/2009,39,144.82
7098,5/24/2009,32,6310.69
7099,09/03/2011,49,3702.92
7100,09/03/2011,29,53.99
7101,4/16/2011,39,3854.4
7102,12/17/2011,44,346.2
7103,12/17/2011,4,85.96
7104,12/17/2011,39,475.52
7105,9/22/2009,20,92.94
7106,9/22/2009,19,6070.96
7107,05/03/2011,24,41.85
7108,05/03/2011,41,2303.7125
7109,9/20/2010,23,283.82
7110,7/21/2012,43,3441.09
7111,7/21/2012,38,209.61
7112,2/28/2009,18,1979.47
7113,2/28/2009,23,187.8
7114,2/28/2009,29,2823.037
7115,9/14/2012,32,94.55
7116,10/20/2011,11,45.31
7117,9/14/2012,4,36.46
7118,11/02/2009,14,63.91
7119,11/02/2009,32,1909.0065
7120,8/14/2009,46,3412.08
7121,8/14/2009,31,1311.68
7122,10/14/2010,10,238.88
7123,10/14/2010,39,1235.29
7124,10/14/2010,12,1928.327
7125,10/10/2010,8,57.15
7126,08/12/2010,7,44.25
7127,01/11/2010,12,1940.32
7128,5/24/2010,50,2447.65
7129,5/24/2010,7,1069.64
7130,10/06/2011,7,1143.4285
7131,10/09/2012,40,233.2
7132,10/09/2012,24,245.53
7133,4/14/2012,4,904.12
7134,5/13/2010,25,7667.78
7135,5/13/2010,40,1305.85
7136,05/12/2011,35,2130.31
7137,01/03/2012,2,3668.28
7138,8/27/2012,14,1849.6
7139,01/09/2011,40,197.1
7140,01/09/2011,47,199.48
7141,6/13/2012,40,635.59
7142,6/13/2012,22,1251.4
7143,6/13/2012,45,3577.81
7144,10/31/2010,25,1009.868
7145,2/26/2009,9,31.36
7146,9/16/2009,8,64.23
7147,10/04/2012,17,119.51
7148,10/04/2012,19,332.38
7149,11/17/2011,38,202.42
7150,01/02/2009,16,137.63
7151,01/02/2009,43,614.8
7152,03/12/2012,34,11823.52
7153,03/12/2012,19,80.81
7154,01/06/2010,35,181.15
7155,3/23/2012,31,13064.06
7156,3/23/2012,34,4771.89
7157,3/23/2012,1,3360.3
7158,3/23/2012,10,306.663
7159,08/07/2012,27,21320.58
7160,4/23/2009,5,32.5
7161,1/22/2012,5,11.25
7162,06/03/2012,22,127.51
7163,06/03/2012,35,2004.22
7164,09/11/2009,21,125.79
7165,04/09/2009,39,14591.44
7166,04/10/2010,40,375.52
7167,04/10/2010,15,63.84
7168,7/26/2010,45,3327.84
7169,4/20/2012,32,1141.9
7170,4/30/2009,34,1912.9845
7171,4/30/2009,24,4170.865
7172,04/12/2010,11,3427.31
7173,04/12/2010,10,36.26
7174,04/12/2010,50,893.1375
7175,08/02/2009,15,269.2
7176,08/02/2009,27,87.33
7177,04/10/2010,7,1494.27
7178,06/09/2012,24,473.03
7179,06/12/2011,13,126.68
7180,6/21/2010,49,1711.79
7181,7/21/2010,21,793.85
7182,11/08/2009,23,203.91
7183,3/26/2009,7,38.37
7184,06/07/2009,1,46.94
7185,06/07/2009,22,89.96
7186,06/07/2009,10,12.95
7187,03/11/2012,39,930.84
7188,12/29/2011,8,57.22
7189,12/29/2011,33,162
7190,12/29/2011,48,3410.1575
7191,6/24/2012,47,1676.25
7192,07/03/2010,1,29.99
7193,2/19/2009,33,373.13
7194,12/28/2009,18,99.55
7195,06/03/2009,50,8230.77
7196,10/23/2012,5,80.56
7197,5/22/2011,49,20701.928
7198,7/27/2010,4,20.19
7199,7/27/2010,43,74.99
7200,09/01/2010,38,81.97
7201,06/12/2009,38,1756.27
7202,06/12/2009,50,345.58
7203,8/28/2009,16,273.36
7204,8/28/2009,19,3240.728
7205,8/28/2009,49,8058.96
7206,01/11/2012,19,172.54
7207,8/15/2009,30,5290.57
7208,10/11/2010,46,7685.62
7209,12/16/2009,15,2277.67
7210,7/22/2011,25,3308.28
7211,04/09/2012,47,370.6
7212,5/26/2010,43,4072.01
7213,03/04/2012,14,41.37
7214,12/15/2012,18,71.22
7215,10/11/2009,46,863.26
7216,08/03/2011,48,238.79
7217,08/03/2011,47,148.26
7218,12/05/2011,13,66.83
7219,12/26/2012,43,255.7
7220,8/28/2011,17,47.12
7221,05/05/2010,48,4480.89
7222,2/14/2009,8,2651.21
7223,01/07/2010,21,106.2
7224,03/07/2011,36,411.75
7225,1/22/2010,1,3.41
7226,4/16/2009,37,122.99
7227,4/16/2009,6,14734.71
7228,05/12/2012,38,264.92
7229,10/25/2009,42,194.2
7230,10/25/2009,31,16451.33
7231,10/25/2009,39,485.97
7232,10/25/2009,15,109.71
7233,12/30/2012,6,391.12
7234,12/30/2012,35,448.1
7235,06/11/2012,1,34.09
7236,06/06/2010,41,5144.8715
7237,6/21/2010,34,783.48
7238,05/03/2012,46,4394.78
7239,2/22/2010,47,1501.8
7240,03/03/2012,42,4846.68
7241,03/03/2012,5,32.69
7242,03/03/2012,22,38.88
7243,07/06/2011,31,286.26
7244,09/04/2011,16,196.98
7245,09/04/2011,33,1756.695
7246,2/18/2012,11,1884.208
7247,2/18/2012,2,93.3385
7248,1/30/2010,1,3.85
7249,1/30/2010,10,547.0005
7250,10/03/2010,18,2379.15
7251,04/11/2011,49,1734.4
7252,04/11/2011,25,1128.03
7253,09/10/2010,22,6767.43
7254,8/28/2012,16,367.09
7255,8/28/2012,23,139.66
7256,11/03/2011,13,509.49
7257,3/22/2010,36,739.07
7258,3/22/2010,4,38.58
7259,10/28/2011,2,25.07
7260,2/24/2010,36,181.95
7261,9/26/2010,26,287.43
7262,3/15/2012,21,238.06
7263,7/18/2012,33,103.92
7264,06/01/2012,28,136.16
7265,09/06/2012,23,5062.18
7266,10/22/2012,43,913.99
7267,10/21/2011,14,321.21
7268,4/15/2010,50,952.21
7269,10/18/2010,37,436.67
7270,10/18/2010,30,146.72
7271,10/18/2010,17,74.83
7272,3/19/2012,16,124.71
7273,12/06/2010,27,1553.868
7274,03/05/2010,16,43.65
7275,03/05/2010,27,2478.481
7276,12/13/2010,29,1427.14
7277,08/04/2012,39,419.95
7278,07/10/2011,24,344.25
7279,07/10/2011,12,64.77
7280,04/12/2009,8,292.38
7281,04/12/2009,24,191.79
7282,04/12/2009,34,290.01
7283,04/12/2009,2,4692.26
7284,1/17/2010,41,576.58
7285,04/11/2010,18,994.4745
7286,08/12/2009,49,633.91
7287,06/08/2012,39,61.94
7288,6/25/2012,4,57.82
7289,6/25/2012,49,544.89
7290,11/16/2009,6,122.09
7291,11/16/2009,49,150.06
7292,11/16/2009,9,95.09
7293,03/07/2012,11,995.724
7294,10/01/2011,16,102.99
7295,10/01/2011,20,1429.088
7296,11/29/2011,13,246.06
7297,11/29/2011,25,41.87
7298,4/25/2011,30,5217.79
7299,2/27/2012,43,16886.76
7300,03/01/2012,1,11.7
7301,2/14/2009,34,6686.344
7302,2/19/2009,37,158.62
7303,11/21/2011,6,176.58
7304,11/21/2011,15,1121.84
7305,10/25/2012,39,206.47
7306,10/16/2012,6,34.29
7307,10/16/2012,29,23516.31
7308,5/29/2012,50,78.2
7309,12/03/2011,34,1947.4265
7310,7/23/2010,10,842.19
7311,5/28/2010,48,2052.83
7312,5/28/2010,36,620.45
7313,10/15/2009,34,167.5
7314,01/10/2010,33,158.79
7315,01/10/2010,12,79.06
7316,5/25/2011,33,140.63
7317,5/25/2011,50,4872.6675
7318,08/07/2009,13,515.23
7319,08/07/2009,22,41.65
7320,5/14/2011,24,178.92
7321,3/16/2009,20,1351.43
7322,3/16/2009,17,357.91
7323,02/06/2011,12,351.12
7324,08/08/2010,41,1803.12
7325,9/16/2009,26,110.14
7326,9/16/2009,27,453.89
7327,07/12/2011,38,275.11
7328,07/12/2011,34,102.34
7329,12/17/2010,17,934.9405
7330,8/19/2012,3,21.55
7331,8/19/2012,36,266.16
7332,09/05/2011,3,39.49
7333,04/11/2009,44,1317.34
7334,8/30/2012,46,320.57
7335,8/30/2012,16,2013.8
7336,05/11/2010,5,2168.05
7337,05/11/2010,44,303.07
7338,05/11/2010,48,1661.8
7339,07/01/2011,11,2020.58
7340,07/01/2011,30,1533.46
7341,07/01/2011,20,5989.048
7342,10/31/2010,38,69.26
7343,12/20/2010,27,2896.99
7344,2/29/2012,8,250.29
7345,2/29/2012,7,251.59
7346,05/02/2009,24,158.91
7347,11/12/2010,15,171.57
7348,11/12/2010,42,2170.305
7349,06/11/2009,23,224.34
7350,12/12/2012,43,262.13
7351,12/12/2012,24,173.12
7352,6/22/2011,46,9261.24
7353,6/22/2011,2,28.98
7354,12/15/2010,14,51.56
7355,5/31/2011,26,437.77
7356,5/31/2011,45,514.86
7357,5/31/2011,12,356.27
7358,10/07/2012,44,4509.3775
7359,5/22/2009,15,1813.04
7360,8/15/2011,44,4530.96
7361,1/25/2010,33,3116.47
7362,1/25/2010,1,12.41
7363,05/01/2011,31,1324.09
7364,7/14/2010,20,278.68
7365,7/14/2010,23,717.468
7366,12/13/2011,13,11764.25
7367,12/13/2011,4,25.17
7368,12/13/2011,29,208.47
7369,8/18/2009,7,45.91
7370,8/18/2009,41,22319.58
7371,8/18/2009,15,330.24
