OrderDateKey,Order Date
4294,2010-12-31
4295,2010-12-31
4296,2011-01-01
4297,2011-01-01
4298,2011-01-01
4299,2011-01-01
4300,2011-01-01
4301,2011-01-02
4302,2011-01-02
4303,2011-01-02
4304,2011-01-02
4305,2011-01-02
4306,2011-01-03
4307,2011-01-03
4308,2011-01-03
4309,2011-01-03
4310,2011-01-04
4311,2011-01-04
4312,2011-01-04
4313,2011-01-04
4314,2011-01-04
4315,2011-01-04
4316,2011-01-04
4317,2011-01-04
4318,2011-01-04
4319,2011-01-04
4320,2011-01-04
4321,2011-01-05
4322,2011-01-05
4323,2011-01-06
4324,2011-01-06
4325,2011-01-06
4326,2011-01-06
4327,2011-01-06
4328,2011-01-06
4329,2011-01-06
4330,2011-01-07
4331,2011-01-07
4332,2011-01-07
4333,2011-01-08
4334,2011-01-08
4335,2011-01-08
4336,2011-01-08
4337,2011-01-08
4338,2011-01-08
4339,2011-01-09
4340,2011-01-09
4341,2011-01-09
4342,2011-01-09
4343,2011-01-09
4344,2011-01-09
4345,2011-01-09
4346,2011-01-09
4347,2011-01-09
4348,2011-01-09
4349,2011-01-10
4350,2011-01-10
4351,2011-01-10
4352,2011-01-10
4353,2011-01-10
4354,2011-01-10
4355,2011-01-10
4356,2011-01-10
4357,2011-01-10
4358,2011-01-10
4359,2011-01-10
4360,2011-01-10
4361,2011-01-10
4362,2011-01-10
4363,2011-01-11
4364,2011-01-11
4365,2011-01-11
4366,2011-01-11
4367,2011-01-11
4368,2011-01-11
4369,2011-01-11
4370,2011-01-11
4371,2011-01-11
4372,2011-01-11
4373,2011-01-13
4374,2011-01-13
4375,2011-01-13
4376,2011-01-14
4377,2011-01-15
4378,2011-01-15
4379,2011-01-15
4380,2011-01-15
4381,2011-01-16
4382,2011-01-16
4383,2011-01-17
4384,2011-01-17
4385,2011-01-17
4386,2011-01-17
4387,2011-01-18
4388,2011-01-18
4389,2011-01-18
4390,2011-01-19
4391,2011-01-19
4392,2011-01-19
4393,2011-01-19
4394,2011-01-19
4395,2011-01-19
4396,2011-01-20
4397,2011-01-20
4398,2011-01-20
4399,2011-01-21
4400,2011-01-21
4401,2011-01-21
4402,2011-01-21
4403,2011-01-22
4404,2011-01-22
4405,2011-01-22
4406,2011-01-22
4407,2011-01-22
4408,2011-01-22
4409,2011-01-22
4410,2011-01-23
4411,2011-01-24
4412,2011-01-24
4413,2011-01-24
4414,2011-01-24
4415,2011-01-24
4416,2011-01-24
4417,2011-01-25
4418,2011-01-25
4419,2011-01-25
4420,2011-01-26
4421,2011-01-26
4422,2011-01-26
4423,2011-01-26
4424,2011-01-26
4425,2011-01-27
4426,2011-01-27
4427,2011-01-27
4428,2011-01-27
4429,2011-01-27
4430,2011-01-27
4431,2011-01-27
4432,2011-01-27
4433,2011-01-28
4434,2011-01-28
4435,2011-01-28
4436,2011-01-28
4437,2011-01-29
4438,2011-01-29
4439,2011-01-29
4440,2011-01-29
4441,2011-01-29
4442,2011-01-29
4443,2011-01-30
4444,2011-01-31
4445,2011-01-31
4446,2011-01-31
4447,2011-01-31
4448,2011-01-31
4449,2011-01-31
4450,2011-02-01
4451,2011-02-01
4452,2011-02-01
4453,2011-02-01
4454,2011-02-01
4455,2011-02-02
4456,2011-02-02
4457,2011-02-02
4458,2011-02-02
4459,2011-02-02
4460,2011-02-02
4461,2011-02-02
4462,2011-02-02
4463,2011-02-03
4464,2011-02-03
4465,2011-02-03
4466,2011-02-03
4467,2011-02-03
4468,2011-02-03
4469,2011-02-04
4470,2011-02-04
4471,2011-02-04
4472,2011-02-04
4473,2011-02-05
4474,2011-02-05
4475,2011-02-05
4476,2011-02-05
4477,2011-02-05
4478,2011-02-05
4479,2011-02-05
4480,2011-02-05
4481,2011-02-05
4482,2011-02-05
4483,2011-02-06
4484,2011-02-06
4485,2011-02-06
4486,2011-02-06
4487,2011-02-06
4488,2011-02-06
4489,2011-02-06
4490,2011-02-06
4491,2011-02-06
4492,2011-02-06
4493,2011-02-06
4494,2011-02-06
4495,2011-02-06
4496,2011-02-06
4497,2011-02-06
4498,2011-02-07
4499,2011-02-07
4500,2011-02-07
4501,2011-02-07
4502,2011-02-07
4503,2011-02-07
4504,2011-02-07
4505,2011-02-07
4506,2011-02-08
4507,2011-02-08
4508,2011-02-08
4509,2011-02-09
4510,2011-02-09
4511,2011-02-10
4512,2011-02-10
4513,2011-02-10
4514,2011-02-10
4515,2011-02-10
4516,2011-02-10
4517,2011-02-10
4518,2011-02-10
4519,2011-02-11
4520,2011-02-11
4521,2011-02-11
4522,2011-02-11
4523,2011-02-11
4524,2011-02-12
4525,2011-02-12
4526,2011-02-12
4527,2011-02-12
4528,2011-02-13
4529,2011-02-13
4530,2011-02-13
4531,2011-02-13
4532,2011-02-13
4533,2011-02-13
4534,2011-02-13
4535,2011-02-13
4536,2011-02-13
4537,2011-02-13
4538,2011-02-13
4539,2011-02-14
4540,2011-02-14
4541,2011-02-14
4542,2011-02-14
4543,2011-02-14
4544,2011-02-14
4545,2011-02-14
4546,2011-02-14
4547,2011-02-14
4548,2011-02-14
4549,2011-02-14
4550,2011-02-15
4551,2011-02-15
4552,2011-02-15
4553,2011-02-15
4554,2011-02-15
4555,2011-02-15
4556,2011-02-16
4557,2011-02-16
4558,2011-02-16
4559,2011-02-16
4560,2011-02-16
4561,2011-02-17
4562,2011-02-17
4563,2011-02-17
4564,2011-02-18
4565,2011-02-18
4566,2011-02-18
4567,2011-02-18
4568,2011-02-19
4569,2011-02-19
4570,2011-02-19
4571,2011-02-19
4572,2011-02-20
4573,2011-02-20
4574,2011-02-20
4575,2011-02-20
4576,2011-02-20
4577,2011-02-20
4578,2011-02-20
4579,2011-02-20
4580,2011-02-21
4581,2011-02-21
4582,2011-02-21
4583,2011-02-21
4584,2011-02-21
4585,2011-02-21
4586,2011-02-22
4587,2011-02-22
4588,2011-02-22
4589,2011-02-22
4590,2011-02-22
4591,2011-02-23
4592,2011-02-24
4593,2011-02-24
4594,2011-02-24
4595,2011-02-24
4596,2011-02-24
4597,2011-02-24
4598,2011-02-24
4599,2011-02-24
4600,2011-02-24
4601,2011-02-24
4602,2011-02-25
4603,2011-02-25
4604,2011-02-25
4605,2011-02-26
4606,2011-02-26
4607,2011-02-26
4608,2011-02-26
4609,2011-02-26
4610,2011-02-26
4611,2011-02-26
4612,2011-02-26
4613,2011-02-26
4614,2011-02-26
4615,2011-02-27
4616,2011-02-28
4617,2011-02-28
4618,2011-02-28
4619,2011-02-28
4620,2011-03-01
4621,2011-03-01
4622,2011-03-01
4623,2011-03-01
4624,2011-03-01
4625,2011-03-01
4626,2011-03-02
4627,2011-03-02
4628,2011-03-02
4629,2011-03-02
4630,2011-03-02
4631,2011-03-03
4632,2011-03-03
4633,2011-03-03
4634,2011-03-03
4635,2011-03-04
4636,2011-03-04
4637,2011-03-04
4638,2011-03-04
4639,2011-03-04
4640,2011-03-04
4641,2011-03-04
4642,2011-03-04
4643,2011-03-04
4644,2011-03-05
4645,2011-03-05
4646,2011-03-05
4647,2011-03-05
4648,2011-03-05
4649,2011-03-05
4650,2011-03-05
4651,2011-03-07
4652,2011-03-07
4653,2011-03-07
4654,2011-03-07
4655,2011-03-07
4656,2011-03-07
4657,2011-03-08
4658,2011-03-08
4659,2011-03-08
4660,2011-03-08
4661,2011-03-08
4662,2011-03-08
4663,2011-03-08
4664,2011-03-08
4665,2011-03-09
4666,2011-03-09
4667,2011-03-10
4668,2011-03-10
4669,2011-03-10
4670,2011-03-10
4671,2011-03-10
4672,2011-03-10
4673,2011-03-10
4674,2011-03-10
4675,2011-03-10
4676,2011-03-10
4677,2011-03-10
4678,2011-03-11
4679,2011-03-11
4680,2011-03-11
4681,2011-03-12
4682,2011-03-12
4683,2011-03-12
4684,2011-03-12
4685,2011-03-12
4686,2011-03-12
4687,2011-03-12
4688,2011-03-13
4689,2011-03-13
4690,2011-03-13
4691,2011-03-13
4692,2011-03-13
4693,2011-03-14
4694,2011-03-15
4695,2011-03-15
4696,2011-03-15
4697,2011-03-15
4698,2011-03-15
4699,2011-03-15
4700,2011-03-15
4701,2011-03-15
4702,2011-03-15
4703,2011-03-15
4704,2011-03-15
4705,2011-03-15
4706,2011-03-16
4707,2011-03-16
4708,2011-03-16
4709,2011-03-16
4710,2011-03-16
4711,2011-03-17
4712,2011-03-17
4713,2011-03-17
4714,2011-03-17
4715,2011-03-17
4716,2011-03-17
4717,2011-03-17
4718,2011-03-18
4719,2011-03-18
4720,2011-03-18
4721,2011-03-18
4722,2011-03-18
4723,2011-03-18
4724,2011-03-18
4725,2011-03-18
4726,2011-03-18
4727,2011-03-19
4728,2011-03-19
4729,2011-03-19
4730,2011-03-20
4731,2011-03-20
4732,2011-03-20
4733,2011-03-20
4734,2011-03-20
4735,2011-03-21
4736,2011-03-21
4737,2011-03-21
4738,2011-03-21
4739,2011-03-22
4740,2011-03-22
4741,2011-03-22
4742,2011-03-22
4743,2011-03-23
4744,2011-03-23
4745,2011-03-23
4746,2011-03-23
4747,2011-03-24
4748,2011-03-24
4749,2011-03-24
4750,2011-03-24
4751,2011-03-24
4752,2011-03-25
4753,2011-03-25
4754,2011-03-25
4755,2011-03-26
4756,2011-03-26
4757,2011-03-26
4758,2011-03-26
4759,2011-03-26
4760,2011-03-26
4761,2011-03-26
4762,2011-03-26
4763,2011-03-26
4764,2011-03-27
4765,2011-03-27
4766,2011-03-28
4767,2011-03-28
4768,2011-03-28
4769,2011-03-29
4770,2011-03-29
4771,2011-03-30
4772,2011-03-30
4773,2011-03-30
4774,2011-03-31
4775,2011-03-31
4776,2011-04-01
4777,2011-04-01
4778,2011-04-01
4779,2011-04-01
4780,2011-04-02
4781,2011-04-02
4782,2011-04-02
4783,2011-04-02
4784,2011-04-02
4785,2011-04-02
4786,2011-04-02
4787,2011-04-02
4788,2011-04-03
4789,2011-04-03
4790,2011-04-03
4791,2011-04-03
4792,2011-04-03
4793,2011-04-03
4794,2011-04-04
4795,2011-04-04
4796,2011-04-04
4797,2011-04-05
4798,2011-04-05
4799,2011-04-05
4800,2011-04-05
4801,2011-04-05
4802,2011-04-05
4803,2011-04-06
4804,2011-04-06
4805,2011-04-06
4806,2011-04-07
4807,2011-04-07
4808,2011-04-08
4809,2011-04-08
4810,2011-04-08
4811,2011-04-08
4812,2011-04-08
4813,2011-04-08
4814,2011-04-08
4815,2011-04-08
4816,2011-04-08
4817,2011-04-08
4818,2011-04-08
4819,2011-04-08
4820,2011-04-09
4821,2011-04-09
4822,2011-04-09
4823,2011-04-09
4824,2011-04-09
4825,2011-04-09
4826,2011-04-09
4827,2011-04-09
4828,2011-04-09
4829,2011-04-09
4830,2011-04-10
4831,2011-04-10
4832,2011-04-10
4833,2011-04-10
4834,2011-04-10
4835,2011-04-10
4836,2011-04-10
4837,2011-04-10
4838,2011-04-11
4839,2011-04-11
4840,2011-04-11
4841,2011-04-11
4842,2011-04-11
4843,2011-04-11
4844,2011-04-11
4845,2011-04-11
4846,2011-04-11
4847,2011-04-11
4848,2011-04-11
4849,2011-04-11
4850,2011-04-11
4851,2011-04-12
4852,2011-04-12
4853,2011-04-12
4854,2011-04-13
4855,2011-04-13
4856,2011-04-13
4857,2011-04-13
4858,2011-04-13
4859,2011-04-14
4860,2011-04-15
4861,2011-04-15
4862,2011-04-15
4863,2011-04-15
4864,2011-04-15
4865,2011-04-15
4866,2011-04-15
4867,2011-04-16
4868,2011-04-16
4869,2011-04-16
4870,2011-04-16
4871,2011-04-16
4872,2011-04-16
4873,2011-04-17
4874,2011-04-17
4875,2011-04-17
4876,2011-04-17
4877,2011-04-17
4878,2011-04-17
4879,2011-04-17
4880,2011-04-18
4881,2011-04-18
4882,2011-04-18
4883,2011-04-18
4884,2011-04-18
4885,2011-04-18
4886,2011-04-19
4887,2011-04-19
4888,2011-04-19
4889,2011-04-20
4890,2011-04-20
4891,2011-04-20
4892,2011-04-20
4893,2011-04-20
4894,2011-04-20
4895,2011-04-20
4896,2011-04-20
4897,2011-04-20
4898,2011-04-20
4899,2011-04-21
4900,2011-04-21
4901,2011-04-21
4902,2011-04-21
4903,2011-04-22
4904,2011-04-22
4905,2011-04-22
4906,2011-04-22
4907,2011-04-22
4908,2011-04-22
4909,2011-04-22
4910,2011-04-22
4911,2011-04-23
4912,2011-04-23
4913,2011-04-23
4914,2011-04-23
4915,2011-04-24
4916,2011-04-24
4917,2011-04-25
4918,2011-04-25
4919,2011-04-25
4920,2011-04-25
4921,2011-04-25
4922,2011-04-25
4923,2011-04-26
4924,2011-04-28
4925,2011-04-28
4926,2011-04-28
4927,2011-04-28
4928,2011-04-28
4929,2011-04-28
4930,2011-04-29
4931,2011-04-29
4932,2011-04-29
4933,2011-04-29
4934,2011-04-29
4935,2011-04-29
4936,2011-04-29
4937,2011-04-29
4938,2011-04-30
4939,2011-04-30
4940,2011-04-30
4941,2011-04-30
4942,2011-04-30
4943,2011-04-30
4944,2011-04-30
4945,2011-05-01
4946,2011-05-01
4947,2011-05-01
4948,2011-05-01
4949,2011-05-01
4950,2011-05-01
4951,2011-05-01
4952,2011-05-01
4953,2011-05-01
4954,2011-05-02
4955,2011-05-02
4956,2011-05-02
4957,2011-05-02
4958,2011-05-02
4959,2011-05-02
4960,2011-05-02
4961,2011-05-03
4962,2011-05-03
4963,2011-05-03
4964,2011-05-03
4965,2011-05-03
4966,2011-05-03
4967,2011-05-03
4968,2011-05-03
4969,2011-05-03
4970,2011-05-03
4971,2011-05-03
4972,2011-05-04
4973,2011-05-04
4974,2011-05-04
4975,2011-05-04
4976,2011-05-04
4977,2011-05-04
4978,2011-05-04
4979,2011-05-04
4980,2011-05-04
4981,2011-05-05
4982,2011-05-05
4983,2011-05-05
4984,2011-05-05
4985,2011-05-05
4986,2011-05-05
4987,2011-05-06
4988,2011-05-06
4989,2011-05-06
4990,2011-05-06
4991,2011-05-06
4992,2011-05-07
4993,2011-05-07
4994,2011-05-07
4995,2011-05-07
4996,2011-05-07
4997,2011-05-07
4998,2011-05-08
4999,2011-05-08
5000,2011-05-08
5001,2011-05-08
5002,2011-05-08
5003,2011-05-08
5004,2011-05-08
5005,2011-05-09
5006,2011-05-09
5007,2011-05-09
5008,2011-05-09
5009,2011-05-10
5010,2011-05-10
5011,2011-05-11
5012,2011-05-11
5013,2011-05-11
5014,2011-05-12
5015,2011-05-12
5016,2011-05-12
5017,2011-05-12
5018,2011-05-12
5019,2011-05-12
5020,2011-05-13
5021,2011-05-13
5022,2011-05-14
5023,2011-05-14
5024,2011-05-14
5025,2011-05-14
5026,2011-05-14
5027,2011-05-15
5028,2011-05-15
5029,2011-05-15
5030,2011-05-16
5031,2011-05-16
5032,2011-05-17
5033,2011-05-17
5034,2011-05-17
5035,2011-05-17
5036,2011-05-17
5037,2011-05-17
5038,2011-05-17
5039,2011-05-17
5040,2011-05-18
5041,2011-05-18
5042,2011-05-18
5043,2011-05-19
5044,2011-05-19
5045,2011-05-19
5046,2011-05-19
5047,2011-05-19
5048,2011-05-19
5049,2011-05-19
5050,2011-05-20
5051,2011-05-20
5052,2011-05-20
5053,2011-05-20
5054,2011-05-20
5055,2011-05-20
5056,2011-05-20
5057,2011-05-20
5058,2011-05-20
5059,2011-05-20
5060,2011-05-20
5061,2011-05-20
5062,2011-05-20
5063,2011-05-21
5064,2011-05-21
5065,2011-05-21
5066,2011-05-21
5067,2011-05-21
5068,2011-05-21
5069,2011-05-21
5070,2011-05-21
5071,2011-05-21
5072,2011-05-21
5073,2011-05-22
5074,2011-05-22
5075,2011-05-22
5076,2011-05-22
5077,2011-05-22
5078,2011-05-22
5079,2011-05-22
5080,2011-05-22
5081,2011-05-23
5082,2011-05-23
5083,2011-05-23
5084,2011-05-23
5085,2011-05-23
5086,2011-05-24
5087,2011-05-24
5088,2011-05-24
5089,2011-05-24
5090,2011-05-24
5091,2011-05-25
5092,2011-05-25
5093,2011-05-25
5094,2011-05-25
5095,2011-05-25
5096,2011-05-25
5097,2011-05-25
5098,2011-05-26
5099,2011-05-26
5100,2011-05-26
5101,2011-05-26
5102,2011-05-27
5103,2011-05-27
5104,2011-05-27
5105,2011-05-27
5106,2011-05-27
5107,2011-05-27
5108,2011-05-27
5109,2011-05-27
5110,2011-05-28
5111,2011-05-28
5112,2011-05-28
5113,2011-05-28
5114,2011-05-28
5115,2011-05-28
5116,2011-05-28
5117,2011-05-30
5118,2011-05-30
5119,2011-05-30
5120,2011-05-31
5121,2011-05-31
5122,2011-05-31
5123,2011-05-31
5124,2011-05-31
5125,2011-05-31
5126,2011-05-31
5127,2011-05-31
5128,2011-05-31
5129,2011-06-01
5130,2011-06-01
5131,2011-06-01
5132,2011-06-01
5133,2011-06-01
5134,2011-06-01
5135,2011-06-01
5136,2011-06-02
5137,2011-06-02
5138,2011-06-02
5139,2011-06-02
5140,2011-06-03
5141,2011-06-03
5142,2011-06-03
5143,2011-06-03
5144,2011-06-03
5145,2011-06-03
5146,2011-06-03
5147,2011-06-03
5148,2011-06-04
5149,2011-06-05
5150,2011-06-05
5151,2011-06-05
5152,2011-06-05
5153,2011-06-05
5154,2011-06-06
5155,2011-06-06
5156,2011-06-06
5157,2011-06-06
5158,2011-06-07
5159,2011-06-07
5160,2011-06-07
5161,2011-06-07
5162,2011-06-07
5163,2011-06-07
5164,2011-06-07
5165,2011-06-07
5166,2011-06-08
5167,2011-06-08
5168,2011-06-08
5169,2011-06-08
5170,2011-06-08
5171,2011-06-08
5172,2011-06-09
5173,2011-06-09
5174,2011-06-09
5175,2011-06-09
5176,2011-06-09
5177,2011-06-09
5178,2011-06-10
5179,2011-06-10
5180,2011-06-10
5181,2011-06-10
5182,2011-06-10
5183,2011-06-10
5184,2011-06-10
5185,2011-06-10
5186,2011-06-10
5187,2011-06-10
5188,2011-06-11
5189,2011-06-11
5190,2011-06-11
5191,2011-06-11
5192,2011-06-11
5193,2011-06-11
5194,2011-06-12
5195,2011-06-12
5196,2011-06-12
5197,2011-06-12
5198,2011-06-13
5199,2011-06-13
5200,2011-06-13
5201,2011-06-14
5202,2011-06-14
5203,2011-06-14
5204,2011-06-14
5205,2011-06-14
5206,2011-06-14
5207,2011-06-14
5208,2011-06-14
5209,2011-06-15
5210,2011-06-15
5211,2011-06-16
5212,2011-06-16
5213,2011-06-16
5214,2011-06-16
5215,2011-06-16
5216,2011-06-16
5217,2011-06-16
5218,2011-06-17
5219,2011-06-17
5220,2011-06-17
5221,2011-06-17
5222,2011-06-17
5223,2011-06-17
5224,2011-06-17
5225,2011-06-18
5226,2011-06-18
5227,2011-06-18
5228,2011-06-18
5229,2011-06-19
5230,2011-06-19
5231,2011-06-19
5232,2011-06-19
5233,2011-06-20
5234,2011-06-20
5235,2011-06-20
5236,2011-06-20
5237,2011-06-20
5238,2011-06-21
5239,2011-06-21
5240,2011-06-21
5241,2011-06-21
5242,2011-06-22
5243,2011-06-22
5244,2011-06-22
5245,2011-06-22
5246,2011-06-22
5247,2011-06-22
5248,2011-06-22
5249,2011-06-22
5250,2011-06-22
5251,2011-06-22
5252,2011-06-22
5253,2011-06-22
5254,2011-06-22
5255,2011-06-22
5256,2011-06-23
5257,2011-06-23
5258,2011-06-23
5259,2011-06-23
5260,2011-06-23
5261,2011-06-24
5262,2011-06-24
5263,2011-06-24
5264,2011-06-24
5265,2011-06-25
5266,2011-06-25
5267,2011-06-25
5268,2011-06-25
5269,2011-06-25
5270,2011-06-26
5271,2011-06-26
5272,2011-06-27
5273,2011-06-27
5274,2011-06-27
5275,2011-06-28
5276,2011-06-28
5277,2011-06-28
5278,2011-06-28
5279,2011-06-28
5280,2011-06-28
5281,2011-06-29
5282,2011-06-29
5283,2011-06-29
5284,2011-06-29
5285,2011-06-29
5286,2011-06-29
5287,2011-06-30
5288,2011-06-30
5289,2011-06-30
5290,2011-06-30
5291,2011-06-30
5292,2011-06-30
5293,2011-07-01
5294,2011-07-01
5295,2011-07-01
5296,2011-07-01
5297,2011-07-01
5298,2011-07-02
5299,2011-07-02
5300,2011-07-02
5301,2011-07-02
5302,2011-07-02
5303,2011-07-02
5304,2011-07-02
5305,2011-07-03
5306,2011-07-03
5307,2011-07-03
5308,2011-07-03
5309,2011-07-03
5310,2011-07-03
5311,2011-07-03
5312,2011-07-03
5313,2011-07-03
5314,2011-07-03
5315,2011-07-04
5316,2011-07-04
5317,2011-07-04
5318,2011-07-04
5319,2011-07-04
5320,2011-07-04
5321,2011-07-04
5322,2011-07-04
5323,2011-07-05
5324,2011-07-05
5325,2011-07-05
5326,2011-07-05
5327,2011-07-05
5328,2011-07-05
5329,2011-07-05
5330,2011-07-06
5331,2011-07-06
5332,2011-07-06
5333,2011-07-06
5334,2011-07-06
5335,2011-07-07
5336,2011-07-07
5337,2011-07-07
5338,2011-07-07
5339,2011-07-07
5340,2011-07-08
5341,2011-07-08
5342,2011-07-10
5343,2011-07-10
5344,2011-07-10
5345,2011-07-10
5346,2011-07-10
5347,2011-07-10
5348,2011-07-10
5349,2011-07-10
5350,2011-07-11
5351,2011-07-12
5352,2011-07-12
5353,2011-07-12
5354,2011-07-12
5355,2011-07-12
5356,2011-07-12
5357,2011-07-12
5358,2011-07-12
5359,2011-07-12
5360,2011-07-12
5361,2011-07-13
5362,2011-07-13
5363,2011-07-13
5364,2011-07-13
5365,2011-07-13
5366,2011-07-14
5367,2011-07-14
5368,2011-07-14
5369,2011-07-14
5370,2011-07-14
5371,2011-07-14
5372,2011-07-15
5373,2011-07-15
5374,2011-07-15
5375,2011-07-15
5376,2011-07-15
5377,2011-07-15
5378,2011-07-15
5379,2011-07-15
5380,2011-07-15
5381,2011-07-16
5382,2011-07-16
5383,2011-07-16
5384,2011-07-16
5385,2011-07-16
5386,2011-07-17
5387,2011-07-18
5388,2011-07-18
5389,2011-07-18
5390,2011-07-18
5391,2011-07-18
5392,2011-07-18
5393,2011-07-18
5394,2011-07-18
5395,2011-07-19
5396,2011-07-19
5397,2011-07-19
5398,2011-07-19
5399,2011-07-20
5400,2011-07-21
5401,2011-07-21
5402,2011-07-21
5403,2011-07-21
5404,2011-07-21
5405,2011-07-21
5406,2011-07-22
5407,2011-07-22
5408,2011-07-22
5409,2011-07-22
5410,2011-07-22
5411,2011-07-22
5412,2011-07-23
5413,2011-07-23
5414,2011-07-23
5415,2011-07-23
5416,2011-07-23
5417,2011-07-23
5418,2011-07-23
5419,2011-07-23
5420,2011-07-24
5421,2011-07-24
5422,2011-07-24
5423,2011-07-24
5424,2011-07-24
5425,2011-07-25
5426,2011-07-25
5427,2011-07-25
5428,2011-07-25
5429,2011-07-25
5430,2011-07-25
5431,2011-07-25
5432,2011-07-25
5433,2011-07-25
5434,2011-07-25
5435,2011-07-26
5436,2011-07-26
5437,2011-07-26
5438,2011-07-27
5439,2011-07-27
5440,2011-07-27
5441,2011-07-27
5442,2011-07-27
5443,2011-07-27
5444,2011-07-27
5445,2011-07-27
5446,2011-07-27
5447,2011-07-27
5448,2011-07-28
5449,2011-07-28
5450,2011-07-28
5451,2011-07-28
5452,2011-07-29
5453,2011-07-29
5454,2011-07-29
5455,2011-07-30
5456,2011-07-30
5457,2011-07-30
5458,2011-07-30
5459,2011-07-30
5460,2011-07-31
5461,2011-07-31
5462,2011-07-31
5463,2011-07-31
5464,2011-08-01
5465,2011-08-01
5466,2011-08-02
5467,2011-08-02
5468,2011-08-02
5469,2011-08-02
5470,2011-08-03
5471,2011-08-03
5472,2011-08-03
5473,2011-08-03
5474,2011-08-03
5475,2011-08-04
5476,2011-08-04
5477,2011-08-04
5478,2011-08-04
5479,2011-08-05
5480,2011-08-05
5481,2011-08-05
5482,2011-08-06
5483,2011-08-06
5484,2011-08-06
5485,2011-08-07
5486,2011-08-07
5487,2011-08-07
5488,2011-08-07
5489,2011-08-07
5490,2011-08-07
5491,2011-08-08
5492,2011-08-08
5493,2011-08-08
5494,2011-08-08
5495,2011-08-08
5496,2011-08-08
5497,2011-08-08
5498,2011-08-09
5499,2011-08-09
5500,2011-08-09
5501,2011-08-09
5502,2011-08-09
5503,2011-08-09
5504,2011-08-10
5505,2011-08-10
5506,2011-08-10
5507,2011-08-10
5508,2011-08-10
5509,2011-08-10
5510,2011-08-10
5511,2011-08-11
5512,2011-08-11
5513,2011-08-11
5514,2011-08-11
5515,2011-08-11
5516,2011-08-11
5517,2011-08-12
5518,2011-08-12
5519,2011-08-12
5520,2011-08-13
5521,2011-08-13
5522,2011-08-13
5523,2011-08-14
5524,2011-08-14
5525,2011-08-14
5526,2011-08-14
5527,2011-08-14
5528,2011-08-15
5529,2011-08-15
5530,2011-08-15
5531,2011-08-16
5532,2011-08-16
5533,2011-08-16
5534,2011-08-16
5535,2011-08-16
5536,2011-08-17
5537,2011-08-17
5538,2011-08-17
5539,2011-08-17
5540,2011-08-17
5541,2011-08-17
5542,2011-08-17
5543,2011-08-18
5544,2011-08-18
5545,2011-08-18
5546,2011-08-19
5547,2011-08-19
5548,2011-08-19
5549,2011-08-19
5550,2011-08-20
5551,2011-08-20
5552,2011-08-20
5553,2011-08-20
5554,2011-08-20
5555,2011-08-20
5556,2011-08-20
5557,2011-08-20
5558,2011-08-20
5559,2011-08-21
5560,2011-08-21
5561,2011-08-21
5562,2011-08-21
5563,2011-08-21
5564,2011-08-21
5565,2011-08-21
5566,2011-08-21
5567,2011-08-21
5568,2011-08-21
5569,2011-08-21
5570,2011-08-22
5571,2011-08-22
5572,2011-08-23
5573,2011-08-23
5574,2011-08-23
5575,2011-08-23
5576,2011-08-23
5577,2011-08-23
5578,2011-08-23
5579,2011-08-24
5580,2011-08-24
5581,2011-08-24
5582,2011-08-25
5583,2011-08-25
5584,2011-08-25
5585,2011-08-25
5586,2011-08-25
5587,2011-08-25
5588,2011-08-25
5589,2011-08-25
5590,2011-08-25
5591,2011-08-25
5592,2011-08-26
5593,2011-08-26
5594,2011-08-26
5595,2011-08-26
5596,2011-08-26
5597,2011-08-28
5598,2011-08-28
5599,2011-08-28
5600,2011-08-28
5601,2011-08-28
5602,2011-08-30
5603,2011-08-30
5604,2011-08-30
5605,2011-08-30
5606,2011-08-31
5607,2011-08-31
5608,2011-08-31
5609,2011-08-31
5610,2011-08-31
5611,2011-08-31
5612,2011-08-31
5613,2011-08-31
5614,2011-09-01
5615,2011-09-01
5616,2011-09-02
5617,2011-09-02
5618,2011-09-02
5619,2011-09-02
5620,2011-09-02
5621,2011-09-02
5622,2011-09-03
5623,2011-09-03
5624,2011-09-03
5625,2011-09-03
5626,2011-09-03
5627,2011-09-03
5628,2011-09-03
5629,2011-09-03
5630,2011-09-03
5631,2011-09-04
5632,2011-09-04
5633,2011-09-04
5634,2011-09-04
5635,2011-09-04
5636,2011-09-04
5637,2011-09-04
5638,2011-09-04
5639,2011-09-05
5640,2011-09-05
5641,2011-09-05
5642,2011-09-05
5643,2011-09-06
5644,2011-09-06
5645,2011-09-06
5646,2011-09-06
5647,2011-09-07
5648,2011-09-07
5649,2011-09-07
5650,2011-09-07
5651,2011-09-07
5652,2011-09-07
5653,2011-09-08
5654,2011-09-08
5655,2011-09-08
5656,2011-09-08
5657,2011-09-08
5658,2011-09-08
5659,2011-09-08
5660,2011-09-09
5661,2011-09-09
5662,2011-09-09
5663,2011-09-10
5664,2011-09-10
5665,2011-09-10
5666,2011-09-10
5667,2011-09-10
5668,2011-09-10
5669,2011-09-10
5670,2011-09-11
5671,2011-09-11
5672,2011-09-11
5673,2011-09-11
5674,2011-09-11
5675,2011-09-11
5676,2011-09-12
5677,2011-09-12
5678,2011-09-12
5679,2011-09-12
5680,2011-09-12
5681,2011-09-12
5682,2011-09-12
5683,2011-09-12
5684,2011-09-12
5685,2011-09-12
5686,2011-09-13
5687,2011-09-13
5688,2011-09-13
5689,2011-09-13
5690,2011-09-14
5691,2011-09-14
