StatusKey,reservation_status_date,is_canceled,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,days_in_waiting_list,reservation_status,stays_in_weekend_nights,stays_in_week_nights
19558,2017-05-21,1,0,0,0,0,Canceled,2,3
19559,2017-05-21,1,0,0,0,0,Canceled,1,0
19560,2017-05-21,1,0,0,0,0,Canceled,2,2
19561,2017-05-21,0,0,0,0,0,Check-Out,4,10
19562,2017-05-21,1,0,0,0,0,Canceled,2,7
19563,2017-05-21,1,0,0,0,0,Canceled,0,4
19564,2017-05-21,1,0,0,0,0,Canceled,1,2
19565,2017-05-21,1,0,0,0,0,Canceled,1,4
19566,2017-05-21,1,0,0,0,0,Canceled,1,3
19567,2017-05-21,1,0,0,0,0,No-Show,2,2
19568,2017-05-21,1,0,0,0,0,Canceled,2,5
19569,2017-05-21,1,0,0,0,0,Canceled,0,2
19570,2017-05-21,1,0,0,0,0,Canceled,0,1
19571,2017-05-21,0,0,0,0,0,Check-Out,0,3
19572,2017-05-21,0,0,0,0,0,Check-Out,0,1
19573,2017-05-21,0,0,0,0,0,Check-Out,0,2
19574,2017-05-21,0,0,0,0,0,Check-Out,0,4
19575,2017-05-21,0,0,0,0,0,Check-Out,1,5
19576,2017-05-21,1,0,0,0,0,No-Show,2,0
19577,2017-05-21,0,0,0,0,0,Check-Out,0,5
19578,2017-05-21,0,0,0,0,0,Check-Out,2,6
19579,2017-05-21,0,0,0,0,0,Check-Out,2,8
19580,2017-05-21,0,0,0,0,0,Check-Out,2,5
19581,2017-05-21,1,0,0,0,0,Canceled,2,4
19582,2017-05-22,1,0,0,0,0,Canceled,2,2
19583,2017-05-22,1,0,0,0,0,Canceled,0,3
19584,2017-05-22,1,0,0,0,0,Canceled,0,1
19585,2017-05-22,1,0,0,0,0,Canceled,1,1
19586,2017-05-22,1,0,0,0,0,Canceled,2,0
19587,2017-05-22,1,0,0,0,0,No-Show,1,2
19588,2017-05-22,0,0,0,0,0,Check-Out,4,10
19589,2017-05-22,0,1,0,3,0,Check-Out,1,0
19590,2017-05-22,1,0,0,0,0,Canceled,1,0
19591,2017-05-22,0,0,0,0,0,Check-Out,0,0
19592,2017-05-22,0,1,0,2,0,Check-Out,4,10
19593,2017-05-22,0,0,0,0,0,Check-Out,3,5
19594,2017-05-22,1,0,0,0,0,Canceled,2,1
19595,2017-05-22,0,0,0,0,0,Check-Out,5,10
19596,2017-05-22,0,0,0,0,0,Check-Out,2,5
19597,2017-05-22,1,0,0,0,0,Canceled,1,5
19598,2017-05-22,1,0,0,0,0,Canceled,2,4
19599,2017-05-22,1,0,0,0,0,Canceled,1,4
19600,2017-05-22,1,0,0,0,0,Canceled,2,3
19601,2017-05-22,1,0,0,0,0,Canceled,0,2
19602,2017-05-22,0,0,0,0,0,Check-Out,1,0
19603,2017-05-22,0,0,0,0,0,Check-Out,1,1
19604,2017-05-22,0,0,0,0,0,Check-Out,1,3
19605,2017-05-22,0,0,0,0,0,Check-Out,1,2
19606,2017-05-22,0,0,0,0,0,Check-Out,1,4
19607,2017-05-22,1,0,0,0,0,Canceled,1,3
19608,2017-05-22,0,0,0,0,0,Check-Out,1,5
19609,2017-05-22,1,0,0,0,0,Canceled,4,10
19610,2017-05-22,1,0,0,0,0,Canceled,3,7
19611,2017-05-22,1,0,0,0,0,Canceled,1,2
19612,2017-05-22,1,0,0,0,0,Canceled,4,5
19613,2017-05-22,1,0,0,0,0,Canceled,2,5
19614,2017-05-22,1,1,1,3,0,Canceled,0,1
19615,2017-05-23,0,1,0,2,0,Check-Out,2,0
19616,2017-05-23,1,0,0,0,0,Canceled,1,3
19617,2017-05-23,1,0,0,0,0,Canceled,2,1
19618,2017-05-23,0,1,0,14,0,Check-Out,1,0
19619,2017-05-23,1,0,0,0,0,Canceled,1,0
19620,2017-05-23,0,1,0,1,0,Check-Out,2,0
19621,2017-05-23,1,0,0,0,0,Canceled,2,0
19622,2017-05-23,0,0,0,0,0,Check-Out,2,3
19623,2017-05-23,1,0,0,0,0,Canceled,2,3
19624,2017-05-23,0,0,0,0,0,Check-Out,4,6
19625,2017-05-23,0,0,0,0,0,Check-Out,2,0
19626,2017-05-23,1,0,0,0,0,Canceled,2,6
19627,2017-05-23,0,0,0,0,0,Check-Out,0,0
19628,2017-05-23,0,1,0,3,0,Check-Out,1,0
19629,2017-05-23,1,0,0,0,0,Canceled,0,2
19630,2017-05-23,1,0,0,0,0,No-Show,0,1
19631,2017-05-23,1,0,0,0,0,Canceled,2,2
19632,2017-05-23,1,0,0,0,0,Canceled,1,2
19633,2017-05-23,0,1,1,2,0,Check-Out,1,0
19634,2017-05-23,0,0,0,0,0,Check-Out,2,1
19635,2017-05-23,0,0,0,0,0,Check-Out,4,8
19636,2017-05-23,0,0,0,0,0,Check-Out,6,12
19637,2017-05-23,0,0,0,0,0,Check-Out,2,2
19638,2017-05-23,0,0,0,0,0,Check-Out,1,0
19639,2017-05-23,1,0,0,0,0,Canceled,2,5
19640,2017-05-23,0,0,0,0,0,Check-Out,2,5
19641,2017-05-23,1,0,0,0,0,Canceled,1,4
19642,2017-05-23,1,0,0,0,0,Canceled,0,1
19643,2017-05-23,1,0,0,0,0,Canceled,1,1
19644,2017-05-23,0,1,0,1,0,Check-Out,1,0
19645,2017-05-23,1,0,0,0,0,Canceled,0,3
19646,2017-05-23,1,0,0,0,0,Canceled,4,10
19647,2017-05-23,0,0,0,0,0,Check-Out,2,4
19648,2017-05-24,0,0,0,0,0,Check-Out,3,6
19649,2017-05-24,1,0,0,0,0,Canceled,0,1
19650,2017-05-24,1,0,0,0,0,Canceled,2,7
19651,2017-05-24,1,0,0,0,0,Canceled,2,8
19652,2017-05-24,0,1,6,64,0,Check-Out,1,1
19653,2017-05-24,1,0,0,0,0,Canceled,1,1
19654,2017-05-24,0,1,0,1,0,Check-Out,0,1
19655,2017-05-24,1,0,0,0,0,Canceled,2,0
19656,2017-05-24,1,0,0,0,0,Canceled,0,2
19657,2017-05-24,1,0,0,0,0,Canceled,2,1
19658,2017-05-24,0,0,0,0,0,Check-Out,4,6
19659,2017-05-24,1,0,0,0,0,Canceled,1,2
19660,2017-05-24,0,0,0,0,0,Check-Out,4,10
19661,2017-05-24,1,0,0,0,0,Canceled,2,3
19662,2017-05-24,0,1,0,3,0,Check-Out,0,1
19663,2017-05-24,0,0,0,0,0,Check-Out,2,1
19664,2017-05-24,0,0,0,0,0,Check-Out,0,1
19665,2017-05-24,0,0,0,0,0,Check-Out,1,1
19666,2017-05-24,0,0,0,0,0,Check-Out,2,2
19667,2017-05-24,0,0,0,0,0,Check-Out,2,4
19668,2017-05-24,0,0,0,0,0,Check-Out,2,5
19669,2017-05-24,1,0,0,0,0,Canceled,2,4
19670,2017-05-24,1,0,0,0,0,Canceled,2,5
19671,2017-05-24,1,0,0,0,0,Canceled,0,3
19672,2017-05-24,1,0,0,0,0,No-Show,0,1
19673,2017-05-24,0,0,0,0,0,Check-Out,2,3
19674,2017-05-25,1,0,0,0,0,Canceled,1,2
19675,2017-05-25,0,0,0,0,0,Check-Out,2,2
19676,2017-05-25,0,0,0,0,0,Check-Out,4,7
19677,2017-05-25,0,1,0,3,0,Check-Out,0,2
19678,2017-05-25,0,0,0,0,0,Check-Out,0,2
19679,2017-05-25,1,0,0,0,0,Canceled,2,4
19680,2017-05-25,1,0,0,0,0,Canceled,0,2
19681,2017-05-25,0,1,0,1,0,Check-Out,0,2
19682,2017-05-25,0,0,0,0,0,Check-Out,2,7
19683,2017-05-25,1,0,0,0,0,No-Show,0,1
19684,2017-05-25,0,0,0,0,0,Check-Out,4,8
19685,2017-05-25,1,0,0,0,0,Canceled,0,4
19686,2017-05-25,1,0,0,0,0,Canceled,3,6
19687,2017-05-25,0,0,0,0,0,Check-Out,1,2
19688,2017-05-25,0,1,0,3,0,Check-Out,1,2
19689,2017-05-25,0,0,0,0,0,Check-Out,2,3
19690,2017-05-25,0,0,0,0,0,Check-Out,2,4
19691,2017-05-25,1,0,0,0,0,Canceled,0,1
19692,2017-05-25,0,0,0,0,0,Check-Out,0,1
19693,2017-05-25,0,0,0,0,0,Check-Out,4,10
19694,2017-05-25,0,0,0,2,0,Check-Out,0,2
19695,2017-05-25,0,0,0,6,0,Check-Out,0,1
19696,2017-05-25,0,0,0,0,0,Check-Out,2,5
19697,2017-05-25,1,0,0,0,0,Canceled,2,2
19698,2017-05-25,0,1,0,4,0,Check-Out,0,1
19699,2017-05-25,0,1,0,3,0,Check-Out,0,1
19700,2017-05-25,0,1,0,2,0,Check-Out,0,1
19701,2017-05-25,0,1,0,12,0,Check-Out,0,1
19702,2017-05-25,0,1,0,2,0,Check-Out,1,2
19703,2017-05-25,0,1,0,7,0,Check-Out,0,1
19704,2017-05-25,0,1,0,1,0,Check-Out,2,3
19705,2017-05-25,1,0,0,0,0,Canceled,0,3
19706,2017-05-25,1,0,0,0,0,Canceled,2,5
19707,2017-05-25,0,1,4,11,0,Check-Out,0,1
19708,2017-05-25,1,0,0,0,0,Canceled,1,3
19709,2017-05-25,0,0,0,0,0,Check-Out,3,7
19710,2017-05-25,1,0,0,0,0,Canceled,2,1
19711,2017-05-25,0,0,0,1,0,Check-Out,0,1
19712,2017-05-25,0,1,0,1,0,Check-Out,0,1
19713,2017-05-25,0,1,1,20,0,Check-Out,0,1
19714,2017-05-26,1,0,0,0,0,Canceled,4,7
19715,2017-05-26,1,0,0,0,0,Canceled,0,2
19716,2017-05-26,1,0,0,0,0,Canceled,2,2
19717,2017-05-26,1,0,0,0,0,No-Show,2,5
19718,2017-05-26,1,0,0,0,0,No-Show,2,4
19719,2017-05-26,0,0,0,0,0,Check-Out,4,10
19720,2017-05-26,0,0,0,0,0,Check-Out,2,5
19721,2017-05-26,0,0,0,0,0,Check-Out,2,3
19722,2017-05-26,0,0,0,0,0,Check-Out,2,4
19723,2017-05-26,1,0,0,0,0,Canceled,0,4
19724,2017-05-26,0,1,0,8,0,Check-Out,0,1
19725,2017-05-26,0,1,0,2,0,Check-Out,0,3
19726,2017-05-26,1,0,0,0,0,Canceled,1,1
19727,2017-05-26,1,0,0,0,0,Canceled,1,2
19728,2017-05-26,1,0,0,0,0,Canceled,1,0
19729,2017-05-26,1,0,0,0,0,Canceled,1,3
19730,2017-05-26,1,0,0,0,0,Canceled,2,0
19731,2017-05-26,1,0,0,0,0,Canceled,2,1
19732,2017-05-26,0,1,0,26,0,Check-Out,0,3
19733,2017-05-26,1,0,0,0,0,No-Show,1,2
19734,2017-05-26,0,0,0,0,0,Check-Out,0,2
19735,2017-05-26,0,0,0,0,0,Check-Out,0,3
19736,2017-05-26,0,0,0,0,0,Check-Out,0,1
19737,2017-05-26,1,0,0,0,0,No-Show,0,1
19738,2017-05-26,0,0,0,0,0,Check-Out,1,3
19739,2017-05-26,1,0,0,0,0,Canceled,0,1
19740,2017-05-27,0,0,0,0,0,Check-Out,1,4
19741,2017-05-27,0,0,0,0,0,Check-Out,2,6
19742,2017-05-27,0,0,0,0,0,Check-Out,2,8
19743,2017-05-27,0,0,0,0,0,Check-Out,0,2
19744,2017-05-27,0,0,0,0,0,Check-Out,0,3
19745,2017-05-27,0,0,0,0,0,Check-Out,2,4
19746,2017-05-27,0,0,0,0,0,Check-Out,2,7
19747,2017-05-27,0,1,0,1,0,Check-Out,1,4
19748,2017-05-27,1,0,0,0,0,Canceled,2,5
19749,2017-05-27,1,0,0,0,0,No-Show,0,1
19750,2017-05-27,0,0,0,0,0,Check-Out,0,4
19751,2017-05-27,1,0,0,0,0,Canceled,1,2
19752,2017-05-27,1,0,0,0,0,Canceled,0,2
19753,2017-05-27,1,0,0,0,0,Canceled,1,1
19754,2017-05-27,1,0,0,0,0,Canceled,2,1
19755,2017-05-27,0,0,0,0,0,Check-Out,0,1
19756,2017-05-27,0,0,0,0,0,Check-Out,2,5
19757,2017-05-27,1,0,0,0,0,Canceled,0,3
19758,2017-05-27,1,0,0,0,0,Canceled,0,1
19759,2017-05-27,1,0,0,0,0,Canceled,2,4
19760,2017-05-27,1,0,0,0,0,Canceled,1,3
19761,2017-05-27,1,0,0,0,0,Canceled,2,3
19762,2017-05-28,1,0,0,0,0,No-Show,2,1
19763,2017-05-28,1,0,0,0,0,No-Show,2,2
19764,2017-05-28,1,0,0,0,0,No-Show,3,5
19765,2017-05-28,0,1,0,2,0,Check-Out,0,3
19766,2017-05-28,0,0,0,0,0,Check-Out,0,5
19767,2017-05-28,1,0,0,0,0,Canceled,1,4
19768,2017-05-28,0,0,0,0,20,Check-Out,0,3
19769,2017-05-28,1,0,0,0,0,No-Show,2,0
19770,2017-05-28,1,0,0,0,0,Canceled,0,1
19771,2017-05-28,1,0,0,0,0,No-Show,1,0
19772,2017-05-28,1,0,0,0,0,Canceled,2,2
19773,2017-05-28,1,0,0,0,0,Canceled,2,1
19774,2017-05-28,1,0,0,0,0,Canceled,0,3
19775,2017-05-28,0,1,0,3,0,Check-Out,0,3
19776,2017-05-28,0,0,0,0,0,Check-Out,0,4
19777,2017-05-28,1,0,0,0,0,Canceled,4,5
19778,2017-05-28,0,0,0,0,0,Check-Out,2,5
19779,2017-05-28,0,0,0,0,99,Check-Out,0,3
19780,2017-05-28,1,0,0,0,0,Canceled,1,2
19781,2017-05-28,0,0,0,0,0,Check-Out,0,1
19782,2017-05-28,0,0,0,0,0,Check-Out,0,2
19783,2017-05-28,0,0,0,0,0,Check-Out,0,3
19784,2017-05-28,1,0,0,0,0,Canceled,0,4
19785,2017-05-28,0,0,0,0,0,Check-Out,1,5
19786,2017-05-28,1,0,0,0,0,Canceled,3,7
19787,2017-05-28,1,0,0,0,0,Canceled,2,5
19788,2017-05-28,1,0,0,0,0,Canceled,2,4
19789,2017-05-28,1,0,0,0,0,Canceled,2,0
19790,2017-05-29,1,0,0,0,0,Canceled,4,6
19791,2017-05-29,1,0,0,0,0,Canceled,1,0
19792,2017-05-29,0,0,0,0,0,Check-Out,1,3
19793,2017-05-29,0,0,0,0,0,Check-Out,1,4
19794,2017-05-29,0,0,0,0,0,Check-Out,3,8
19795,2017-05-29,1,0,0,0,0,Canceled,6,13
19796,2017-05-29,0,0,0,0,0,Check-Out,2,5
19797,2017-05-29,1,0,0,0,0,Canceled,2,1
19798,2017-05-29,0,0,0,0,0,Check-Out,3,6
19799,2017-05-29,0,0,0,0,0,Check-Out,4,10
19800,2017-05-29,0,1,0,0,0,Check-Out,1,0
19801,2017-05-29,0,0,0,0,0,Check-Out,1,5
19802,2017-05-29,0,0,0,0,98,Check-Out,1,1
19803,2017-05-29,0,0,0,0,0,Check-Out,1,1
19804,2017-05-29,1,0,0,0,0,Canceled,1,3
19805,2017-05-29,1,0,0,0,0,Canceled,2,0
19806,2017-05-29,1,0,0,0,0,Canceled,2,2
19807,2017-05-29,1,0,0,0,0,Canceled,0,2
19808,2017-05-29,1,0,0,0,0,Canceled,1,4
19809,2017-05-29,1,0,0,0,0,No-Show,1,0
19810,2017-05-29,1,0,0,0,0,Canceled,2,4
19811,2017-05-29,1,0,0,0,0,Canceled,0,1
19812,2017-05-29,0,0,0,0,0,Check-Out,1,2
19813,2017-05-29,1,0,0,0,0,Canceled,2,5
19814,2017-05-29,1,0,0,0,0,Canceled,0,3
19815,2017-05-29,1,0,0,0,0,Canceled,1,1
19816,2017-05-29,0,0,0,0,0,Check-Out,1,0
19817,2017-05-29,1,0,0,0,0,Canceled,1,2
19818,2017-05-29,1,0,0,0,0,Canceled,3,8
19819,2017-05-30,0,0,0,0,0,Check-Out,2,4
19820,2017-05-30,0,0,0,0,0,Check-Out,2,3
19821,2017-05-30,1,1,3,2,0,Canceled,0,5
19822,2017-05-30,1,0,0,0,0,Canceled,0,4
19823,2017-05-30,0,1,0,0,0,Check-Out,1,0
19824,2017-05-30,0,1,0,3,0,Check-Out,2,0
19825,2017-05-30,1,0,0,0,0,Canceled,1,0
19826,2017-05-30,1,0,0,0,0,Canceled,2,3
19827,2017-05-30,1,0,0,0,0,Canceled,2,8
19828,2017-05-30,1,0,0,0,0,No-Show,0,3
19829,2017-05-30,1,0,0,0,0,Canceled,1,4
19830,2017-05-30,0,0,0,0,0,Check-Out,2,5
19831,2017-05-30,1,0,0,0,0,Canceled,1,1
19832,2017-05-30,1,0,0,0,0,Canceled,1,5
19833,2017-05-30,0,1,0,1,0,Check-Out,2,1
19834,2017-05-30,0,1,0,13,0,Check-Out,1,0
19835,2017-05-30,1,0,0,0,0,Canceled,2,1
19836,2017-05-30,1,0,0,0,0,Canceled,1,3
19837,2017-05-30,1,0,0,0,0,Canceled,1,2
19838,2017-05-30,1,0,0,0,0,Canceled,0,2
19839,2017-05-30,0,0,0,0,0,Check-Out,2,2
19840,2017-05-30,0,0,0,0,0,Check-Out,2,0
19841,2017-05-30,0,0,0,0,0,Check-Out,2,1
19842,2017-05-30,1,0,0,0,0,Canceled,2,5
19843,2017-05-30,1,0,0,0,0,Canceled,0,3
19844,2017-05-30,0,1,0,15,0,Check-Out,1,0
19845,2017-05-30,1,0,0,0,0,Canceled,0,1
19846,2017-05-30,0,1,0,2,0,Check-Out,1,0
19847,2017-05-30,0,1,0,1,0,Check-Out,1,0
19848,2017-05-30,0,0,0,0,0,Check-Out,4,6
19849,2017-05-30,0,0,0,0,0,Check-Out,6,15
19850,2017-05-30,0,0,0,0,0,Check-Out,1,0
19851,2017-05-30,0,1,4,12,0,Check-Out,1,0
19852,2017-05-30,0,1,1,14,0,Check-Out,2,0
19853,2017-05-30,0,1,0,3,0,Check-Out,1,0
19854,2017-05-31,1,0,0,0,0,Canceled,2,1
19855,2017-05-31,0,1,0,8,0,Check-Out,0,1
19856,2017-05-31,1,0,0,0,0,Canceled,1,1
19857,2017-05-31,1,0,0,0,0,Canceled,2,3
19858,2017-05-31,0,0,0,0,0,Check-Out,2,5
19859,2017-05-31,1,0,0,0,0,Canceled,2,2
19860,2017-05-31,1,0,0,0,0,Canceled,1,0
19861,2017-05-31,1,0,0,0,0,No-Show,2,4
19862,2017-05-31,0,0,0,0,99,Check-Out,2,6
19863,2017-05-31,0,0,0,0,0,Check-Out,2,6
19864,2017-05-31,0,1,0,3,0,Check-Out,0,1
19865,2017-05-31,1,0,0,0,0,Canceled,2,0
19866,2017-05-31,1,1,0,1,0,Canceled,0,1
19867,2017-05-31,1,0,0,0,0,Canceled,1,2
19868,2017-05-31,0,0,0,0,0,Check-Out,4,10
19869,2017-05-31,0,1,0,11,0,Check-Out,0,1
19870,2017-05-31,0,0,1,12,0,Check-Out,0,1
19871,2017-05-31,0,1,0,27,0,Check-Out,1,1
19872,2017-05-31,0,0,0,0,0,Check-Out,0,1
19873,2017-05-31,1,0,0,0,0,Canceled,2,5
19874,2017-05-31,0,0,0,0,0,Check-Out,1,1
19875,2017-05-31,0,1,1,12,0,Check-Out,0,1
19876,2017-05-31,0,0,0,0,0,Check-Out,2,1
19877,2017-05-31,0,0,0,0,0,Check-Out,2,2
19878,2017-05-31,0,0,0,0,0,Check-Out,4,11
19879,2017-05-31,1,0,0,0,0,Canceled,0,2
19880,2017-05-31,0,0,0,0,0,Check-Out,2,3
19881,2017-05-31,1,0,0,0,0,Canceled,0,3
19882,2017-05-31,0,1,0,2,0,Check-Out,0,1
19883,2017-05-31,0,1,0,1,0,Check-Out,0,1
19884,2017-05-31,1,0,0,0,0,Canceled,1,4
19885,2017-05-31,1,0,0,0,0,No-Show,0,2
19886,2017-05-31,1,0,0,0,0,Canceled,0,1
19887,2017-05-31,0,0,0,0,0,Check-Out,2,4
19888,2017-06-01,0,1,1,4,0,Check-Out,0,1
19889,2017-06-01,0,0,0,0,0,Check-Out,3,7
19890,2017-06-01,0,1,1,10,0,Check-Out,0,2
19891,2017-06-01,0,1,0,3,0,Check-Out,0,1
19892,2017-06-01,0,1,1,14,0,Check-Out,0,1
19893,2017-06-01,1,0,0,0,0,Canceled,0,3
19894,2017-06-01,1,0,0,0,0,Canceled,2,8
19895,2017-06-01,1,0,0,0,0,Canceled,1,0
19896,2017-06-01,1,0,0,0,0,Canceled,1,2
19897,2017-06-01,1,0,0,0,0,No-Show,4,10
19898,2017-06-01,1,0,0,0,0,Canceled,2,2
19899,2017-06-01,0,1,0,4,0,Check-Out,2,2
19900,2017-06-01,1,0,0,0,0,Canceled,1,1
19901,2017-06-01,1,0,0,0,0,Canceled,1,4
19902,2017-06-01,1,0,0,0,0,Canceled,0,1
19903,2017-06-01,1,0,0,0,0,Canceled,3,10
19904,2017-06-01,0,1,0,12,0,Check-Out,0,2
19905,2017-06-01,1,0,0,0,0,Canceled,0,2
19906,2017-06-01,0,1,0,1,0,Check-Out,3,7
19907,2017-06-01,0,0,0,0,0,Check-Out,2,2
19908,2017-06-01,0,0,0,0,0,Check-Out,2,3
19909,2017-06-01,0,0,0,0,0,Check-Out,2,4
19910,2017-06-01,0,0,0,0,0,Check-Out,1,2
19911,2017-06-01,0,0,2,12,0,Check-Out,0,1
19912,2017-06-01,0,0,0,0,0,Check-Out,0,2
19913,2017-06-01,0,0,0,0,0,Check-Out,4,10
19914,2017-06-01,0,1,0,1,0,Check-Out,2,2
19915,2017-06-01,0,1,0,4,0,Check-Out,1,2
19916,2017-06-01,0,1,0,2,0,Check-Out,0,1
19917,2017-06-01,0,0,0,0,0,Check-Out,0,1
19918,2017-06-01,0,1,1,21,0,Check-Out,0,1
19919,2017-06-01,0,1,0,4,0,Check-Out,0,2
19920,2017-06-01,0,0,0,0,0,Check-Out,2,5
19921,2017-06-02,0,1,1,26,0,Check-Out,0,1
19922,2017-06-02,0,1,0,8,0,Check-Out,0,2
19923,2017-06-02,1,0,0,0,0,No-Show,2,2
19924,2017-06-02,1,0,0,0,0,No-Show,1,2
19925,2017-06-02,1,0,0,0,0,No-Show,0,1
19926,2017-06-02,1,0,0,0,0,Canceled,1,5
19927,2017-06-02,0,0,0,0,0,Check-Out,3,8
19928,2017-06-02,1,0,0,0,0,Canceled,1,4
19929,2017-06-02,1,0,0,0,0,Canceled,1,3
19930,2017-06-02,1,0,0,0,0,Canceled,2,5
19931,2017-06-02,0,1,0,0,0,Check-Out,0,1
19932,2017-06-02,0,1,4,27,0,Check-Out,0,1
19933,2017-06-02,0,0,0,0,0,Check-Out,0,2
19934,2017-06-02,0,1,0,0,0,Check-Out,0,2
19935,2017-06-02,1,0,0,0,0,Canceled,2,2
19936,2017-06-02,0,0,0,0,0,Check-Out,2,6
19937,2017-06-02,0,1,0,1,0,Check-Out,0,1
19938,2017-06-02,0,1,0,4,0,Check-Out,0,1
19939,2017-06-02,1,0,0,0,0,Canceled,1,1
19940,2017-06-02,1,0,0,0,0,Canceled,1,2
19941,2017-06-02,0,0,0,0,0,Check-Out,1,3
19942,2017-06-02,0,0,0,4,0,Check-Out,0,1
19943,2017-06-02,0,0,0,0,0,Check-Out,2,5
19944,2017-06-02,0,0,0,0,0,Check-Out,0,3
19945,2017-06-02,0,0,0,0,0,Check-Out,0,1
19946,2017-06-02,0,0,0,0,0,Check-Out,2,4
19947,2017-06-02,0,0,0,0,0,Check-Out,2,3
19948,2017-06-02,1,0,0,0,0,Canceled,0,1
19949,2017-06-02,0,1,0,2,0,Check-Out,0,3
19950,2017-06-02,1,0,0,0,0,Canceled,0,3
19951,2017-06-02,1,0,0,0,0,Canceled,0,4
19952,2017-06-02,0,1,0,3,0,Check-Out,0,1
19953,2017-06-02,0,1,0,1,0,Check-Out,0,3
19954,2017-06-02,0,1,0,7,0,Check-Out,0,1
19955,2017-06-02,0,0,1,30,0,Check-Out,0,1
19956,2017-06-03,0,0,0,0,0,Check-Out,2,5
19957,2017-06-03,1,0,0,0,0,Canceled,2,5
19958,2017-06-03,0,0,0,0,0,Check-Out,2,4
19959,2017-06-03,1,0,0,0,0,Canceled,0,4
19960,2017-06-03,0,0,0,0,0,Check-Out,2,6
19961,2017-06-03,0,1,0,5,0,Check-Out,0,2
19962,2017-06-03,0,1,4,13,0,Check-Out,0,1
19963,2017-06-03,0,1,0,1,0,Check-Out,0,2
19964,2017-06-03,0,0,0,0,0,Check-Out,1,4
19965,2017-06-03,1,0,0,0,0,Canceled,2,4
19966,2017-06-03,0,0,0,0,0,Check-Out,0,3
19967,2017-06-03,1,0,0,0,0,Canceled,2,7
19968,2017-06-03,0,0,0,0,0,Check-Out,0,2
19969,2017-06-03,0,0,0,0,0,Check-Out,0,4
19970,2017-06-03,1,0,0,0,0,No-Show,0,1
19971,2017-06-03,1,0,0,0,0,Canceled,0,2
19972,2017-06-03,1,0,0,0,0,Canceled,0,3
19973,2017-06-03,1,0,0,0,0,Canceled,1,1
19974,2017-06-03,0,1,0,1,0,Check-Out,0,1
19975,2017-06-03,1,0,0,0,0,Canceled,2,3
19976,2017-06-03,1,0,0,0,0,Canceled,2,1
19977,2017-06-03,1,0,0,0,0,Canceled,1,2
19978,2017-06-03,0,0,0,0,0,Check-Out,0,1
19979,2017-06-03,0,1,0,2,0,Check-Out,0,3
19980,2017-06-04,1,0,0,0,0,Canceled,2,2
19981,2017-06-04,0,0,0,0,0,Check-Out,2,7
19982,2017-06-04,0,0,0,0,0,Check-Out,0,5
19983,2017-06-04,0,1,0,0,0,Check-Out,0,2
19984,2017-06-04,0,1,0,2,0,Check-Out,0,3
19985,2017-06-04,1,0,0,0,0,Canceled,0,1
19986,2017-06-04,1,0,0,0,0,Canceled,2,1
19987,2017-06-04,0,0,0,0,0,Check-Out,1,5
19988,2017-06-04,1,0,0,0,0,Canceled,0,4
19989,2017-06-04,0,1,0,0,0,Check-Out,2,5
19990,2017-06-04,1,0,0,0,0,Canceled,0,3
19991,2017-06-04,0,1,0,0,0,Check-Out,0,0
19992,2017-06-04,1,0,0,0,0,No-Show,2,2
19993,2017-06-04,1,0,0,0,0,No-Show,4,6
19994,2017-06-04,0,0,0,0,0,Check-Out,0,1
19995,2017-06-04,0,0,0,0,0,Check-Out,0,3
19996,2017-06-04,1,0,0,0,0,Canceled,1,5
19997,2017-06-04,0,0,0,0,0,Check-Out,0,2
19998,2017-06-04,1,0,0,0,0,Canceled,1,0
19999,2017-06-04,0,0,0,0,0,Check-Out,2,5
20000,2017-06-04,1,0,0,0,0,Canceled,4,7
20001,2017-06-04,0,0,0,0,0,Check-Out,0,4
20002,2017-06-04,0,1,0,0,0,Check-Out,0,1
20003,2017-06-05,0,0,0,6,0,Check-Out,1,3
20004,2017-06-05,1,0,0,0,0,Canceled,1,1
20005,2017-06-05,1,0,0,0,0,Canceled,2,2
20006,2017-06-05,1,0,0,0,0,Canceled,0,5
20007,2017-06-05,0,1,0,1,0,Check-Out,1,2
20008,2017-06-05,1,0,0,0,0,Canceled,0,4
20009,2017-06-05,0,0,0,0,0,Check-Out,1,0
20010,2017-06-05,1,0,0,0,0,Canceled,1,2
20011,2017-06-05,0,0,0,0,0,Check-Out,4,10
20012,2017-06-05,1,0,0,0,0,Canceled,2,0
20013,2017-06-05,1,1,1,2,0,Canceled,0,2
20014,2017-06-05,0,1,0,2,0,Check-Out,1,0
20015,2017-06-05,0,1,2,17,0,Check-Out,1,2
20016,2017-06-05,1,0,0,0,0,Canceled,1,3
20017,2017-06-05,1,0,0,0,0,Canceled,2,5
20018,2017-06-05,1,1,0,4,0,Canceled,1,0
20019,2017-06-05,1,0,0,0,0,Canceled,2,4
20020,2017-06-05,1,0,0,0,0,Canceled,1,0
20021,2017-06-05,0,0,0,0,0,Check-Out,1,2
20022,2017-06-05,1,0,0,0,0,Canceled,1,4
20023,2017-06-05,0,0,0,0,0,Check-Out,1,1
20024,2017-06-05,1,0,0,0,0,Canceled,2,8
20025,2017-06-05,0,0,0,0,0,Check-Out,1,3
20026,2017-06-05,1,0,0,0,0,Canceled,2,1
20027,2017-06-05,1,0,0,0,0,Canceled,0,1
20028,2017-06-05,0,0,0,0,0,Check-Out,2,5
