HotelKey,reservation_status_date,hotel,country
15983,2017-02-24,Resort Hotel,DEU
15984,2017-02-24,City Hotel,BRA
15985,2017-02-25,Resort Hotel,FRA
15986,2017-02-25,Resort Hotel,SWE
15987,2017-02-25,City Hotel,IRQ
15988,2017-02-25,City Hotel,ISR
15989,2017-02-25,Resort Hotel,ROU
15990,2017-02-25,City Hotel,USA
15991,2017-02-25,City Hotel,ITA
15992,2017-02-25,Resort Hotel,SVK
15993,2017-02-25,Resort Hotel,DEU
15994,2017-02-25,City Hotel,HRV
15995,2017-02-25,City Hotel,BEL
15996,2017-02-25,Resort Hotel,AZE
15997,2017-02-25,Resort Hotel,FIN
15998,2017-02-25,Resort Hotel,GBR
15999,2017-02-25,Resort Hotel,IRL
16000,2017-02-25,City Hotel,NOR
16001,2017-02-25,City Hotel,BGR
16002,2017-02-25,Resort Hotel,PRT
16003,2017-02-25,City Hotel,PRT
16004,2017-02-25,City Hotel,GBR
16005,2017-02-25,City Hotel,IRL
16006,2017-02-25,City Hotel,FRA
16007,2017-02-25,City Hotel,NLD
16008,2017-02-25,City Hotel,RUS
16009,2017-02-25,City Hotel,ROU
16010,2017-02-25,City Hotel,ESP
16011,2017-02-25,Resort Hotel,ESP
16012,2017-02-25,Resort Hotel,CHE
16013,2017-02-25,City Hotel,DEU
16014,2017-02-25,City Hotel,BRA
16015,2017-02-25,Resort Hotel,BRA
16016,2017-02-25,Resort Hotel,
16017,2017-02-25,City Hotel,CN
16018,2017-02-25,City Hotel,CHN
16019,2017-02-26,City Hotel,ESP
16020,2017-02-26,City Hotel,LUX
16021,2017-02-26,City Hotel,CZE
16022,2017-02-26,Resort Hotel,BRA
16023,2017-02-26,City Hotel,POL
16024,2017-02-26,City Hotel,CHN
16025,2017-02-26,Resort Hotel,RUS
16026,2017-02-26,City Hotel,IND
16027,2017-02-26,City Hotel,BEL
16028,2017-02-26,City Hotel,JPN
16029,2017-02-26,City Hotel,LBN
16030,2017-02-26,Resort Hotel,IRL
16031,2017-02-26,City Hotel,CHE
16032,2017-02-26,City Hotel,FIN
16033,2017-02-26,City Hotel,RUS
16034,2017-02-26,Resort Hotel,FRA
16035,2017-02-26,City Hotel,DEU
16036,2017-02-26,City Hotel,GBR
16037,2017-02-26,Resort Hotel,GBR
16038,2017-02-26,Resort Hotel,ESP
16039,2017-02-26,City Hotel,PRT
16040,2017-02-26,Resort Hotel,PRT
16041,2017-02-26,City Hotel,ITA
16042,2017-02-26,Resort Hotel,NOR
16043,2017-02-26,City Hotel,BRA
16044,2017-02-26,City Hotel,FRA
16045,2017-02-26,City Hotel,USA
16046,2017-02-27,City Hotel,BRA
16047,2017-02-27,Resort Hotel,BRA
16048,2017-02-27,City Hotel,IRL
16049,2017-02-27,Resort Hotel,GBR
16050,2017-02-27,Resort Hotel,IRL
16051,2017-02-27,Resort Hotel,NLD
16052,2017-02-27,City Hotel,TUR
16053,2017-02-27,Resort Hotel,POL
16054,2017-02-27,Resort Hotel,ZWE
16055,2017-02-27,City Hotel,MAR
16056,2017-02-27,Resort Hotel,BEL
16057,2017-02-27,City Hotel,AUT
16058,2017-02-27,City Hotel,KOR
16059,2017-02-27,City Hotel,CZE
16060,2017-02-27,City Hotel,USA
16061,2017-02-27,Resort Hotel,DEU
16062,2017-02-27,City Hotel,CHE
16063,2017-02-27,Resort Hotel,CHE
16064,2017-02-27,Resort Hotel,NOR
16065,2017-02-27,Resort Hotel,PRT
16066,2017-02-27,City Hotel,PER
16067,2017-02-27,Resort Hotel,ESP
16068,2017-02-27,City Hotel,GBR
16069,2017-02-27,Resort Hotel,RUS
16070,2017-02-27,City Hotel,FRA
16071,2017-02-27,City Hotel,PRT
16072,2017-02-27,City Hotel,NLD
16073,2017-02-27,City Hotel,DEU
16074,2017-02-27,City Hotel,NGA
16075,2017-02-27,City Hotel,ISR
16076,2017-02-27,City Hotel,ESP
16077,2017-02-27,City Hotel,ITA
16078,2017-02-27,Resort Hotel,USA
16079,2017-02-27,Resort Hotel,CHL
16080,2017-02-27,Resort Hotel,FRA
16081,2017-02-28,Resort Hotel,FRA
16082,2017-02-28,Resort Hotel,ESP
16083,2017-02-28,Resort Hotel,
16084,2017-02-28,Resort Hotel,POL
16085,2017-02-28,Resort Hotel,DEU
16086,2017-02-28,Resort Hotel,ITA
16087,2017-02-28,City Hotel,LVA
16088,2017-02-28,City Hotel,ROU
16089,2017-02-28,Resort Hotel,NLD
16090,2017-02-28,City Hotel,MAC
16091,2017-02-28,City Hotel,IRN
16092,2017-02-28,Resort Hotel,BRA
16093,2017-02-28,City Hotel,AUT
16094,2017-02-28,City Hotel,BRA
16095,2017-02-28,Resort Hotel,IRL
16096,2017-02-28,City Hotel,ITA
16097,2017-02-28,City Hotel,NOR
16098,2017-02-28,City Hotel,GBR
16099,2017-02-28,City Hotel,DEU
16100,2017-02-28,City Hotel,PRT
16101,2017-02-28,City Hotel,BEL
16102,2017-02-28,Resort Hotel,PRT
16103,2017-02-28,City Hotel,CHN
16104,2017-02-28,City Hotel,CHE
16105,2017-02-28,Resort Hotel,SWE
16106,2017-02-28,City Hotel,FRA
16107,2017-02-28,City Hotel,ESP
16108,2017-02-28,Resort Hotel,GBR
16109,2017-02-28,City Hotel,HKG
16110,2017-02-28,City Hotel,NLD
16111,2017-02-28,City Hotel,USA
16112,2017-02-28,City Hotel,IRL
16113,2017-03-01,City Hotel,ZAF
16114,2017-03-01,City Hotel,AUT
16115,2017-03-01,Resort Hotel,BRA
16116,2017-03-01,Resort Hotel,LUX
16117,2017-03-01,City Hotel,ROU
16118,2017-03-01,City Hotel,ESP
16119,2017-03-01,Resort Hotel,DEU
16120,2017-03-01,Resort Hotel,IRL
16121,2017-03-01,Resort Hotel,ITA
16122,2017-03-01,City Hotel,SVN
16123,2017-03-01,City Hotel,FIN
16124,2017-03-01,City Hotel,HUN
16125,2017-03-01,City Hotel,BRA
16126,2017-03-01,City Hotel,NGA
16127,2017-03-01,Resort Hotel,ESP
16128,2017-03-01,Resort Hotel,FIN
16129,2017-03-01,City Hotel,USA
16130,2017-03-01,Resort Hotel,UKR
16131,2017-03-01,City Hotel,CHN
16132,2017-03-01,City Hotel,AUS
16133,2017-03-01,Resort Hotel,PRT
16134,2017-03-01,City Hotel,DEU
16135,2017-03-01,City Hotel,BEL
16136,2017-03-01,City Hotel,FRA
16137,2017-03-01,City Hotel,GBR
16138,2017-03-01,City Hotel,CN
16139,2017-03-01,City Hotel,KOR
16140,2017-03-01,City Hotel,PRT
16141,2017-03-01,City Hotel,NLD
16142,2017-03-01,Resort Hotel,GBR
16143,2017-03-01,Resort Hotel,RUS
16144,2017-03-01,Resort Hotel,IND
16145,2017-03-01,City Hotel,ITA
16146,2017-03-01,Resort Hotel,NLD
16147,2017-03-01,City Hotel,IRL
16148,2017-03-01,Resort Hotel,CN
16149,2017-03-02,Resort Hotel,
16150,2017-03-02,Resort Hotel,ROU
16151,2017-03-02,Resort Hotel,GBR
16152,2017-03-02,City Hotel,LUX
16153,2017-03-02,Resort Hotel,CN
16154,2017-03-02,Resort Hotel,POL
16155,2017-03-02,Resort Hotel,FIN
16156,2017-03-02,Resort Hotel,BRA
16157,2017-03-02,City Hotel,IRL
16158,2017-03-02,Resort Hotel,BEL
16159,2017-03-02,Resort Hotel,USA
16160,2017-03-02,City Hotel,PHL
16161,2017-03-02,Resort Hotel,IRL
16162,2017-03-02,Resort Hotel,ESP
16163,2017-03-02,City Hotel,ROU
16164,2017-03-02,Resort Hotel,PRT
16165,2017-03-02,City Hotel,PRT
16166,2017-03-02,City Hotel,BEL
16167,2017-03-02,City Hotel,CHE
16168,2017-03-02,Resort Hotel,FRA
16169,2017-03-02,City Hotel,FRA
16170,2017-03-02,Resort Hotel,DEU
16171,2017-03-02,City Hotel,BRA
16172,2017-03-02,City Hotel,DEU
16173,2017-03-02,City Hotel,ITA
16174,2017-03-02,City Hotel,GBR
16175,2017-03-02,City Hotel,ESP
16176,2017-03-02,City Hotel,USA
16177,2017-03-02,City Hotel,NLD
16178,2017-03-02,City Hotel,AUT
16179,2017-03-03,City Hotel,IRL
16180,2017-03-03,Resort Hotel,USA
16181,2017-03-03,Resort Hotel,CN
16182,2017-03-03,Resort Hotel,CHE
16183,2017-03-03,City Hotel,BRA
16184,2017-03-03,City Hotel,QAT
16185,2017-03-03,Resort Hotel,DEU
16186,2017-03-03,City Hotel,TUR
16187,2017-03-03,City Hotel,HUN
16188,2017-03-03,City Hotel,AGO
16189,2017-03-03,City Hotel,MAR
16190,2017-03-03,Resort Hotel,NLD
16191,2017-03-03,City Hotel,BEL
16192,2017-03-03,Resort Hotel,CHN
16193,2017-03-03,City Hotel,JPN
16194,2017-03-03,Resort Hotel,FRA
16195,2017-03-03,Resort Hotel,GBR
16196,2017-03-03,City Hotel,NLD
16197,2017-03-03,City Hotel,ISR
16198,2017-03-03,City Hotel,PRT
16199,2017-03-03,Resort Hotel,
16200,2017-03-03,City Hotel,GBR
16201,2017-03-03,City Hotel,SWE
16202,2017-03-03,Resort Hotel,PRT
16203,2017-03-03,City Hotel,USA
16204,2017-03-03,City Hotel,DNK
16205,2017-03-03,City Hotel,FRA
16206,2017-03-03,City Hotel,ESP
16207,2017-03-03,City Hotel,CHE
16208,2017-03-03,City Hotel,DEU
16209,2017-03-03,City Hotel,FIN
16210,2017-03-03,City Hotel,POL
16211,2017-03-03,City Hotel,ITA
16212,2017-03-04,Resort Hotel,FRA
16213,2017-03-04,Resort Hotel,BEL
16214,2017-03-04,Resort Hotel,GBR
16215,2017-03-04,Resort Hotel,ESP
16216,2017-03-04,City Hotel,BRA
16217,2017-03-04,Resort Hotel,CN
16218,2017-03-04,City Hotel,BEL
16219,2017-03-04,City Hotel,CN
16220,2017-03-04,City Hotel,IRN
16221,2017-03-04,City Hotel,DZA
16222,2017-03-04,Resort Hotel,AGO
16223,2017-03-04,City Hotel,ISR
16224,2017-03-04,City Hotel,JPN
16225,2017-03-04,Resort Hotel,ITA
16226,2017-03-04,City Hotel,AGO
16227,2017-03-04,City Hotel,CHN
16228,2017-03-04,Resort Hotel,PRT
16229,2017-03-04,Resort Hotel,NLD
16230,2017-03-04,City Hotel,ITA
16231,2017-03-04,City Hotel,DEU
16232,2017-03-04,City Hotel,CHE
16233,2017-03-04,City Hotel,AUT
16234,2017-03-04,City Hotel,FRA
16235,2017-03-04,City Hotel,PRT
16236,2017-03-04,City Hotel,ESP
16237,2017-03-04,City Hotel,POL
16238,2017-03-04,Resort Hotel,IRL
16239,2017-03-04,City Hotel,GBR
16240,2017-03-04,City Hotel,USA
16241,2017-03-04,City Hotel,SWE
16242,2017-03-04,City Hotel,NLD
16243,2017-03-05,City Hotel,LKA
16244,2017-03-05,Resort Hotel,IRL
16245,2017-03-05,Resort Hotel,FRA
16246,2017-03-05,City Hotel,BEL
16247,2017-03-05,City Hotel,POL
16248,2017-03-05,City Hotel,NOR
16249,2017-03-05,City Hotel,USA
16250,2017-03-05,City Hotel,CHE
16251,2017-03-05,City Hotel,IND
16252,2017-03-05,City Hotel,KOR
16253,2017-03-05,City Hotel,HUN
16254,2017-03-05,City Hotel,MAC
16255,2017-03-05,City Hotel,CHN
16256,2017-03-05,City Hotel,SWE
16257,2017-03-05,Resort Hotel,
16258,2017-03-05,City Hotel,AUS
16259,2017-03-05,City Hotel,ITA
16260,2017-03-05,City Hotel,ECU
16261,2017-03-05,City Hotel,DEU
16262,2017-03-05,Resort Hotel,CZE
16263,2017-03-05,City Hotel,AUT
16264,2017-03-05,Resort Hotel,CHE
16265,2017-03-05,City Hotel,PRT
16266,2017-03-05,Resort Hotel,PRT
16267,2017-03-05,City Hotel,BRA
16268,2017-03-05,City Hotel,CUB
16269,2017-03-05,Resort Hotel,BEL
16270,2017-03-05,Resort Hotel,GBR
16271,2017-03-05,City Hotel,AGO
16272,2017-03-05,City Hotel,IRL
16273,2017-03-05,Resort Hotel,ESP
16274,2017-03-05,Resort Hotel,NLD
16275,2017-03-05,City Hotel,GBR
16276,2017-03-05,City Hotel,ESP
16277,2017-03-05,City Hotel,NLD
16278,2017-03-05,City Hotel,FRA
16279,2017-03-05,City Hotel,GRC
16280,2017-03-06,City Hotel,SWE
16281,2017-03-06,City Hotel,BIH
16282,2017-03-06,Resort Hotel,IRL
16283,2017-03-06,City Hotel,GBR
16284,2017-03-06,Resort Hotel,FRA
16285,2017-03-06,Resort Hotel,GBR
16286,2017-03-06,Resort Hotel,DEU
16287,2017-03-06,City Hotel,CN
16288,2017-03-06,Resort Hotel,ITA
16289,2017-03-06,City Hotel,CHE
16290,2017-03-06,City Hotel,AUS
16291,2017-03-06,City Hotel,MEX
16292,2017-03-06,City Hotel,ROU
16293,2017-03-06,Resort Hotel,AUS
16294,2017-03-06,Resort Hotel,CN
16295,2017-03-06,City Hotel,JPN
16296,2017-03-06,City Hotel,FIN
16297,2017-03-06,City Hotel,POL
16298,2017-03-06,Resort Hotel,NLD
16299,2017-03-06,City Hotel,SRB
16300,2017-03-06,City Hotel,DNK
16301,2017-03-06,Resort Hotel,FIN
16302,2017-03-06,City Hotel,SAU
16303,2017-03-06,City Hotel,BEL
16304,2017-03-06,City Hotel,PRT
16305,2017-03-06,City Hotel,USA
16306,2017-03-06,City Hotel,GRC
16307,2017-03-06,City Hotel,IRL
16308,2017-03-06,Resort Hotel,AUT
16309,2017-03-06,City Hotel,PER
16310,2017-03-06,City Hotel,FRA
16311,2017-03-06,City Hotel,EST
16312,2017-03-06,Resort Hotel,ESP
16313,2017-03-06,Resort Hotel,LUX
16314,2017-03-06,Resort Hotel,PRT
16315,2017-03-06,Resort Hotel,BEL
16316,2017-03-06,City Hotel,CHN
16317,2017-03-06,City Hotel,ITA
16318,2017-03-06,Resort Hotel,CHE
16319,2017-03-06,City Hotel,ETH
16320,2017-03-06,City Hotel,ESP
16321,2017-03-06,City Hotel,DEU
16322,2017-03-06,City Hotel,IND
16323,2017-03-06,City Hotel,BRA
16324,2017-03-07,City Hotel,FRA
16325,2017-03-07,City Hotel,RUS
16326,2017-03-07,City Hotel,USA
16327,2017-03-07,City Hotel,AUT
16328,2017-03-07,City Hotel,DEU
16329,2017-03-07,City Hotel,TUR
16330,2017-03-07,Resort Hotel,RUS
16331,2017-03-07,City Hotel,CHE
16332,2017-03-07,City Hotel,AUS
16333,2017-03-07,City Hotel,ISR
16334,2017-03-07,Resort Hotel,IRL
16335,2017-03-07,City Hotel,FIN
16336,2017-03-07,City Hotel,NLD
16337,2017-03-07,City Hotel,SWE
16338,2017-03-07,City Hotel,NOR
16339,2017-03-07,City Hotel,POL
16340,2017-03-07,Resort Hotel,USA
16341,2017-03-07,Resort Hotel,ESP
16342,2017-03-07,Resort Hotel,GBR
16343,2017-03-07,Resort Hotel,PRT
16344,2017-03-07,City Hotel,BRA
16345,2017-03-07,City Hotel,ITA
16346,2017-03-07,City Hotel,ESP
16347,2017-03-07,City Hotel,PRT
16348,2017-03-07,City Hotel,BEL
16349,2017-03-07,City Hotel,GBR
16350,2017-03-07,Resort Hotel,FRA
16351,2017-03-07,City Hotel,IRL
16352,2017-03-07,Resort Hotel,CN
16353,2017-03-07,Resort Hotel,NLD
16354,2017-03-07,Resort Hotel,BEL
16355,2017-03-07,Resort Hotel,ITA
16356,2017-03-08,Resort Hotel,ESP
16357,2017-03-08,Resort Hotel,NOR
16358,2017-03-08,City Hotel,ESP
16359,2017-03-08,City Hotel,NLD
16360,2017-03-08,City Hotel,CHE
16361,2017-03-08,City Hotel,BEL
16362,2017-03-08,City Hotel,ISR
16363,2017-03-08,City Hotel,CN
16364,2017-03-08,City Hotel,CHN
16365,2017-03-08,City Hotel,MAR
16366,2017-03-08,Resort Hotel,NLD
16367,2017-03-08,City Hotel,BRA
16368,2017-03-08,Resort Hotel,
16369,2017-03-08,City Hotel,IRL
16370,2017-03-08,City Hotel,DEU
16371,2017-03-08,Resort Hotel,USA
16372,2017-03-08,City Hotel,RUS
16373,2017-03-08,City Hotel,FRA
16374,2017-03-08,Resort Hotel,FRA
16375,2017-03-08,City Hotel,GBR
16376,2017-03-08,Resort Hotel,BRA
16377,2017-03-08,Resort Hotel,GBR
16378,2017-03-08,City Hotel,ROU
16379,2017-03-08,City Hotel,PRT
16380,2017-03-08,Resort Hotel,POL
16381,2017-03-08,City Hotel,ITA
16382,2017-03-08,Resort Hotel,PRT
16383,2017-03-08,Resort Hotel,IRL
16384,2017-03-08,City Hotel,USA
16385,2017-03-09,Resort Hotel,ESP
16386,2017-03-09,City Hotel,ARG
16387,2017-03-09,City Hotel,TUR
16388,2017-03-09,City Hotel,DEU
16389,2017-03-09,Resort Hotel,GBR
16390,2017-03-09,City Hotel,AZE
16391,2017-03-09,City Hotel,HRV
16392,2017-03-09,City Hotel,JPN
16393,2017-03-09,City Hotel,AUT
16394,2017-03-09,Resort Hotel,CN
16395,2017-03-09,Resort Hotel,FRA
16396,2017-03-09,Resort Hotel,POL
16397,2017-03-09,City Hotel,CHE
16398,2017-03-09,City Hotel,NOR
16399,2017-03-09,City Hotel,DNK
16400,2017-03-09,Resort Hotel,SVK
16401,2017-03-09,Resort Hotel,ITA
16402,2017-03-09,City Hotel,ESP
16403,2017-03-09,City Hotel,USA
16404,2017-03-09,Resort Hotel,BRA
16405,2017-03-09,City Hotel,FRA
16406,2017-03-09,City Hotel,BEL
16407,2017-03-09,City Hotel,RUS
16408,2017-03-09,Resort Hotel,RUS
16409,2017-03-09,City Hotel,BRA
16410,2017-03-09,City Hotel,ITA
16411,2017-03-09,City Hotel,PRT
16412,2017-03-09,Resort Hotel,
16413,2017-03-09,Resort Hotel,USA
16414,2017-03-09,Resort Hotel,PRT
16415,2017-03-09,City Hotel,GBR
16416,2017-03-10,Resort Hotel,FRA
16417,2017-03-10,Resort Hotel,NLD
16418,2017-03-10,City Hotel,ZAF
16419,2017-03-10,City Hotel,DEU
16420,2017-03-10,City Hotel,HUN
16421,2017-03-10,City Hotel,ITA
16422,2017-03-10,City Hotel,CZE
16423,2017-03-10,City Hotel,ROU
16424,2017-03-10,City Hotel,LUX
16425,2017-03-10,City Hotel,ARG
16426,2017-03-10,Resort Hotel,CHN
16427,2017-03-10,City Hotel,AUS
16428,2017-03-10,City Hotel,SWE
16429,2017-03-10,Resort Hotel,FIN
16430,2017-03-10,City Hotel,DNK
16431,2017-03-10,City Hotel,IRL
16432,2017-03-10,City Hotel,USA
16433,2017-03-10,City Hotel,ESP
16434,2017-03-10,Resort Hotel,RUS
16435,2017-03-10,City Hotel,RUS
16436,2017-03-10,Resort Hotel,GBR
16437,2017-03-10,City Hotel,FRA
16438,2017-03-10,City Hotel,PRT
16439,2017-03-10,Resort Hotel,ESP
16440,2017-03-10,Resort Hotel,PRT
16441,2017-03-10,City Hotel,BRA
16442,2017-03-10,City Hotel,FIN
16443,2017-03-10,City Hotel,GBR
16444,2017-03-10,Resort Hotel,DEU
16445,2017-03-10,City Hotel,CHE
16446,2017-03-10,City Hotel,GRC
16447,2017-03-11,Resort Hotel,AUT
16448,2017-03-11,Resort Hotel,GBR
16449,2017-03-11,Resort Hotel,FRA
16450,2017-03-11,Resort Hotel,DEU
16451,2017-03-11,City Hotel,EST
16452,2017-03-11,Resort Hotel,SWE
16453,2017-03-11,Resort Hotel,CHN
16454,2017-03-11,Resort Hotel,ITA
16455,2017-03-11,Resort Hotel,USA
16456,2017-03-11,Resort Hotel,IRL
16457,2017-03-11,City Hotel,BEL
16458,2017-03-11,Resort Hotel,ESP
16459,2017-03-11,City Hotel,AGO
16460,2017-03-11,Resort Hotel,CN
16461,2017-03-11,City Hotel,ESP
16462,2017-03-11,City Hotel,FRA
16463,2017-03-11,City Hotel,ROU
16464,2017-03-11,City Hotel,SWE
16465,2017-03-11,City Hotel,IRL
16466,2017-03-11,City Hotel,NLD
16467,2017-03-11,City Hotel,ITA
16468,2017-03-11,City Hotel,PRT
16469,2017-03-11,City Hotel,USA
16470,2017-03-11,Resort Hotel,PRT
16471,2017-03-11,City Hotel,RUS
16472,2017-03-11,City Hotel,MAR
16473,2017-03-11,City Hotel,DEU
16474,2017-03-11,City Hotel,GBR
16475,2017-03-11,City Hotel,POL
16476,2017-03-11,City Hotel,BRA
16477,2017-03-12,City Hotel,AGO
16478,2017-03-12,Resort Hotel,NLD
16479,2017-03-12,Resort Hotel,BEL
16480,2017-03-12,City Hotel,AUS
16481,2017-03-12,City Hotel,CRI
16482,2017-03-12,Resort Hotel,NOR
16483,2017-03-12,Resort Hotel,AUT
16484,2017-03-12,Resort Hotel,USA
16485,2017-03-12,Resort Hotel,ITA
16486,2017-03-12,City Hotel,NLD
16487,2017-03-12,City Hotel,HRV
16488,2017-03-12,City Hotel,MAC
16489,2017-03-12,City Hotel,DNK
16490,2017-03-12,Resort Hotel,RUS
16491,2017-03-12,City Hotel,RUS
16492,2017-03-12,City Hotel,PER
16493,2017-03-12,Resort Hotel,FRA
16494,2017-03-12,City Hotel,IRL
16495,2017-03-12,Resort Hotel,GBR
16496,2017-03-12,Resort Hotel,DEU
16497,2017-03-12,City Hotel,USA
16498,2017-03-12,Resort Hotel,CN
16499,2017-03-12,City Hotel,GBR
16500,2017-03-12,City Hotel,FIN
16501,2017-03-12,Resort Hotel,ESP
16502,2017-03-12,City Hotel,FRA
16503,2017-03-12,Resort Hotel,PRT
16504,2017-03-12,City Hotel,ESP
16505,2017-03-12,City Hotel,DEU
16506,2017-03-12,City Hotel,PRT
16507,2017-03-12,City Hotel,ITA
16508,2017-03-12,City Hotel,MAR
16509,2017-03-12,City Hotel,SWE
16510,2017-03-12,City Hotel,BRA
16511,2017-03-12,City Hotel,BEL
16512,2017-03-13,Resort Hotel,BEL
16513,2017-03-13,Resort Hotel,CHE
16514,2017-03-13,City Hotel,NLD
16515,2017-03-13,Resort Hotel,BRA
16516,2017-03-13,City Hotel,DNK
16517,2017-03-13,City Hotel,LTU
16518,2017-03-13,City Hotel,POL
16519,2017-03-13,City Hotel,USA
16520,2017-03-13,Resort Hotel,NOR
16521,2017-03-13,Resort Hotel,TUR
16522,2017-03-13,City Hotel,NOR
16523,2017-03-13,City Hotel,CN
16524,2017-03-13,Resort Hotel,DNK
16525,2017-03-13,City Hotel,CZE
16526,2017-03-13,Resort Hotel,URY
16527,2017-03-13,Resort Hotel,ESP
16528,2017-03-13,Resort Hotel,FRA
16529,2017-03-13,City Hotel,BEL
16530,2017-03-13,City Hotel,DEU
16531,2017-03-13,City Hotel,IRL
16532,2017-03-13,City Hotel,KOR
16533,2017-03-13,City Hotel,DZA
16534,2017-03-13,City Hotel,FRA
16535,2017-03-13,City Hotel,BRA
16536,2017-03-13,City Hotel,GBR
16537,2017-03-13,City Hotel,ITA
16538,2017-03-13,Resort Hotel,PRT
16539,2017-03-13,Resort Hotel,GBR
16540,2017-03-13,Resort Hotel,POL
16541,2017-03-13,City Hotel,PRT
16542,2017-03-13,City Hotel,CHN
16543,2017-03-13,City Hotel,ESP
16544,2017-03-14,Resort Hotel,FIN
16545,2017-03-14,Resort Hotel,ISR
16546,2017-03-14,City Hotel,LUX
16547,2017-03-14,City Hotel,USA
16548,2017-03-14,City Hotel,AUT
16549,2017-03-14,City Hotel,CUB
16550,2017-03-14,City Hotel,IND
16551,2017-03-14,City Hotel,ROU
16552,2017-03-14,City Hotel,EST
16553,2017-03-14,Resort Hotel,BRA
16554,2017-03-14,City Hotel,BRA
16555,2017-03-14,Resort Hotel,FRA
16556,2017-03-14,Resort Hotel,
16557,2017-03-14,Resort Hotel,DEU
16558,2017-03-14,City Hotel,IRL
16559,2017-03-14,Resort Hotel,CHN
16560,2017-03-14,City Hotel,FRA
16561,2017-03-14,City Hotel,PRT
16562,2017-03-14,City Hotel,DEU
16563,2017-03-14,City Hotel,BEL
16564,2017-03-14,City Hotel,GBR
16565,2017-03-14,City Hotel,ESP
16566,2017-03-14,Resort Hotel,PRT
16567,2017-03-14,Resort Hotel,ESP
16568,2017-03-14,Resort Hotel,CHE
16569,2017-03-14,Resort Hotel,GBR
16570,2017-03-14,City Hotel,ITA
16571,2017-03-15,City Hotel,AUT
16572,2017-03-15,City Hotel,CHE
16573,2017-03-15,City Hotel,CHN
16574,2017-03-15,Resort Hotel,IRL
16575,2017-03-15,Resort Hotel,ROU
16576,2017-03-15,City Hotel,RUS
16577,2017-03-15,City Hotel,AGO
16578,2017-03-15,Resort Hotel,BRA
16579,2017-03-15,Resort Hotel,FRA
16580,2017-03-15,City Hotel,THA
16581,2017-03-15,Resort Hotel,BEL
16582,2017-03-15,Resort Hotel,CN
16583,2017-03-15,City Hotel,FIN
16584,2017-03-15,Resort Hotel,ESP
16585,2017-03-15,City Hotel,POL
16586,2017-03-15,Resort Hotel,CHE
16587,2017-03-15,City Hotel,ITA
16588,2017-03-15,Resort Hotel,ITA
16589,2017-03-15,Resort Hotel,POL
16590,2017-03-15,City Hotel,FRA
16591,2017-03-15,City Hotel,GBR
16592,2017-03-15,Resort Hotel,GBR
16593,2017-03-15,City Hotel,PRT
16594,2017-03-15,City Hotel,BEL
16595,2017-03-15,City Hotel,USA
16596,2017-03-15,City Hotel,ESP
16597,2017-03-15,Resort Hotel,PRT
16598,2017-03-15,City Hotel,DEU
16599,2017-03-15,City Hotel,IRL
16600,2017-03-15,City Hotel,NLD
16601,2017-03-15,City Hotel,HUN
16602,2017-03-15,City Hotel,ROU
16603,2017-03-15,City Hotel,BRA
16604,2017-03-16,City Hotel,HRV
16605,2017-03-16,Resort Hotel,GBR
16606,2017-03-16,Resort Hotel,FRA
16607,2017-03-16,Resort Hotel,AUT
16608,2017-03-16,City Hotel,CHN
16609,2017-03-16,City Hotel,NOR
16610,2017-03-16,City Hotel,IRN
16611,2017-03-16,City Hotel,IRL
16612,2017-03-16,City Hotel,AUT
16613,2017-03-16,City Hotel,IND
16614,2017-03-16,City Hotel,CHE
16615,2017-03-16,City Hotel,HUN
16616,2017-03-16,City Hotel,USA
16617,2017-03-16,Resort Hotel,CN
16618,2017-03-16,City Hotel,AUS
16619,2017-03-16,City Hotel,FRA
16620,2017-03-16,City Hotel,NLD
16621,2017-03-16,Resort Hotel,PRT
16622,2017-03-16,City Hotel,GBR
16623,2017-03-16,City Hotel,BRA
16624,2017-03-16,City Hotel,PRT
16625,2017-03-16,City Hotel,ESP
16626,2017-03-16,City Hotel,DEU
16627,2017-03-16,City Hotel,BEL
16628,2017-03-16,Resort Hotel,IRL
16629,2017-03-16,Resort Hotel,ESP
16630,2017-03-16,City Hotel,ITA
16631,2017-03-16,City Hotel,ISR
16632,2017-03-17,City Hotel,CHN
16633,2017-03-17,City Hotel,CHE
16634,2017-03-17,City Hotel,AGO
16635,2017-03-17,City Hotel,AUT
16636,2017-03-17,City Hotel,IND
16637,2017-03-17,City Hotel,HUN
16638,2017-03-17,City Hotel,NGA
16639,2017-03-17,City Hotel,NOR
16640,2017-03-17,Resort Hotel,ESP
16641,2017-03-17,Resort Hotel,DEU
16642,2017-03-17,City Hotel,ESP
16643,2017-03-17,Resort Hotel,BRA
16644,2017-03-17,Resort Hotel,GBR
16645,2017-03-17,City Hotel,FIN
16646,2017-03-17,City Hotel,BRA
16647,2017-03-17,City Hotel,USA
16648,2017-03-17,Resort Hotel,FRA
16649,2017-03-17,Resort Hotel,PRT
16650,2017-03-17,City Hotel,NLD
16651,2017-03-17,City Hotel,DEU
16652,2017-03-17,City Hotel,PRT
16653,2017-03-17,City Hotel,FRA
16654,2017-03-17,City Hotel,IRL
16655,2017-03-17,City Hotel,GBR
16656,2017-03-17,City Hotel,LUX
16657,2017-03-17,City Hotel,POL
16658,2017-03-17,City Hotel,ITA
16659,2017-03-17,City Hotel,BEL
16660,2017-03-17,City Hotel,CN
16661,2017-03-18,City Hotel,DEU
16662,2017-03-18,City Hotel,USA
