DateKey,reservation_status_date,arrival_date_month,Day,Week,Month,Quarter,Year
3816,2016-12-22,January,22,51,12,4,2016
3817,2016-12-22,May,22,51,12,4,2016
3818,2016-12-22,February,22,51,12,4,2016
3819,2016-12-22,March,22,51,12,4,2016
3820,2016-12-22,April,22,51,12,4,2016
3821,2016-12-23,February,23,51,12,4,2016
3822,2016-12-23,July,23,51,12,4,2016
3823,2016-12-23,May,23,51,12,4,2016
3824,2016-12-23,August,23,51,12,4,2016
3825,2016-12-23,December,23,51,12,4,2016
3826,2016-12-23,April,23,51,12,4,2016
3827,2016-12-23,January,23,51,12,4,2016
3828,2016-12-23,March,23,51,12,4,2016
3829,2016-12-24,February,24,51,12,4,2016
3830,2016-12-24,April,24,51,12,4,2016
3831,2016-12-24,May,24,51,12,4,2016
3832,2016-12-24,January,24,51,12,4,2016
3833,2016-12-24,December,24,51,12,4,2016
3834,2016-12-24,August,24,51,12,4,2016
3835,2016-12-25,December,25,51,12,4,2016
3836,2016-12-25,April,25,51,12,4,2016
3837,2016-12-25,January,25,51,12,4,2016
3838,2016-12-25,August,25,51,12,4,2016
3839,2016-12-25,March,25,51,12,4,2016
3840,2016-12-26,January,26,52,12,4,2016
3841,2016-12-26,June,26,52,12,4,2016
3842,2016-12-26,May,26,52,12,4,2016
3843,2016-12-26,March,26,52,12,4,2016
3844,2016-12-26,December,26,52,12,4,2016
3845,2016-12-26,April,26,52,12,4,2016
3846,2016-12-26,February,26,52,12,4,2016
3847,2016-12-26,July,26,52,12,4,2016
3848,2016-12-27,July,27,52,12,4,2016
3849,2016-12-27,April,27,52,12,4,2016
3850,2016-12-27,March,27,52,12,4,2016
3851,2016-12-27,February,27,52,12,4,2016
3852,2016-12-27,May,27,52,12,4,2016
3853,2016-12-27,June,27,52,12,4,2016
3854,2016-12-27,December,27,52,12,4,2016
3855,2016-12-27,January,27,52,12,4,2016
3856,2016-12-28,November,28,52,12,4,2016
3857,2016-12-28,January,28,52,12,4,2016
3858,2016-12-28,December,28,52,12,4,2016
3859,2016-12-28,April,28,52,12,4,2016
3860,2016-12-28,August,28,52,12,4,2016
3861,2016-12-28,July,28,52,12,4,2016
3862,2016-12-28,February,28,52,12,4,2016
3863,2016-12-28,June,28,52,12,4,2016
3864,2016-12-29,July,29,52,12,4,2016
3865,2016-12-29,August,29,52,12,4,2016
3866,2016-12-29,June,29,52,12,4,2016
3867,2016-12-29,April,29,52,12,4,2016
3868,2016-12-29,March,29,52,12,4,2016
3869,2016-12-29,February,29,52,12,4,2016
3870,2016-12-29,May,29,52,12,4,2016
3871,2016-12-29,January,29,52,12,4,2016
3872,2016-12-29,December,29,52,12,4,2016
3873,2016-12-30,June,30,52,12,4,2016
3874,2016-12-30,March,30,52,12,4,2016
3875,2016-12-30,April,30,52,12,4,2016
3876,2016-12-30,July,30,52,12,4,2016
3877,2016-12-30,January,30,52,12,4,2016
3878,2016-12-30,December,30,52,12,4,2016
3879,2016-12-30,February,30,52,12,4,2016
3880,2016-12-31,December,31,52,12,4,2016
3881,2016-12-31,January,31,52,12,4,2016
3882,2016-12-31,February,31,52,12,4,2016
3883,2016-12-31,April,31,52,12,4,2016
3884,2016-12-31,May,31,52,12,4,2016
3885,2016-12-31,August,31,52,12,4,2016
3886,2016-12-31,June,31,52,12,4,2016
3887,2017-01-01,August,1,52,1,1,2017
3888,2017-01-01,July,1,52,1,1,2017
3889,2017-01-01,March,1,52,1,1,2017
3890,2017-01-01,January,1,52,1,1,2017
3891,2017-01-01,May,1,52,1,1,2017
3892,2017-01-01,February,1,52,1,1,2017
3893,2017-01-01,April,1,52,1,1,2017
3894,2017-01-01,December,1,52,1,1,2017
3895,2017-01-02,December,2,1,1,1,2017
3896,2017-01-02,February,2,1,1,1,2017
3897,2017-01-02,January,2,1,1,1,2017
3898,2017-01-02,June,2,1,1,1,2017
3899,2017-01-02,May,2,1,1,1,2017
3900,2017-01-02,August,2,1,1,1,2017
3901,2017-01-02,April,2,1,1,1,2017
3902,2017-01-02,March,2,1,1,1,2017
3903,2017-01-03,August,3,1,1,1,2017
3904,2017-01-03,June,3,1,1,1,2017
3905,2017-01-03,March,3,1,1,1,2017
3906,2017-01-03,April,3,1,1,1,2017
3907,2017-01-03,May,3,1,1,1,2017
3908,2017-01-03,February,3,1,1,1,2017
3909,2017-01-03,January,3,1,1,1,2017
3910,2017-01-03,July,3,1,1,1,2017
3911,2017-01-03,December,3,1,1,1,2017
3912,2017-01-04,February,4,1,1,1,2017
3913,2017-01-04,May,4,1,1,1,2017
3914,2017-01-04,April,4,1,1,1,2017
3915,2017-01-04,July,4,1,1,1,2017
3916,2017-01-04,January,4,1,1,1,2017
3917,2017-01-04,June,4,1,1,1,2017
3918,2017-01-04,December,4,1,1,1,2017
3919,2017-01-04,March,4,1,1,1,2017
3920,2017-01-05,January,5,1,1,1,2017
3921,2017-01-05,June,5,1,1,1,2017
3922,2017-01-05,December,5,1,1,1,2017
3923,2017-01-05,March,5,1,1,1,2017
3924,2017-01-05,April,5,1,1,1,2017
3925,2017-01-05,May,5,1,1,1,2017
3926,2017-01-05,August,5,1,1,1,2017
3927,2017-01-05,February,5,1,1,1,2017
3928,2017-01-05,July,5,1,1,1,2017
3929,2017-01-06,August,6,1,1,1,2017
3930,2017-01-06,March,6,1,1,1,2017
3931,2017-01-06,June,6,1,1,1,2017
3932,2017-01-06,April,6,1,1,1,2017
3933,2017-01-06,January,6,1,1,1,2017
3934,2017-01-06,July,6,1,1,1,2017
3935,2017-01-06,February,6,1,1,1,2017
3936,2017-01-06,December,6,1,1,1,2017
3937,2017-01-06,May,6,1,1,1,2017
3938,2017-01-07,January,7,1,1,1,2017
3939,2017-01-07,March,7,1,1,1,2017
3940,2017-01-07,July,7,1,1,1,2017
3941,2017-01-07,April,7,1,1,1,2017
3942,2017-01-07,February,7,1,1,1,2017
3943,2017-01-07,May,7,1,1,1,2017
3944,2017-01-07,August,7,1,1,1,2017
3945,2017-01-07,December,7,1,1,1,2017
3946,2017-01-08,August,8,1,1,1,2017
3947,2017-01-08,April,8,1,1,1,2017
3948,2017-01-08,May,8,1,1,1,2017
3949,2017-01-08,June,8,1,1,1,2017
3950,2017-01-08,December,8,1,1,1,2017
3951,2017-01-08,February,8,1,1,1,2017
3952,2017-01-08,January,8,1,1,1,2017
3953,2017-01-08,July,8,1,1,1,2017
3954,2017-01-08,March,8,1,1,1,2017
3955,2017-01-09,December,9,2,1,1,2017
3956,2017-01-09,May,9,2,1,1,2017
3957,2017-01-09,June,9,2,1,1,2017
3958,2017-01-09,July,9,2,1,1,2017
3959,2017-01-09,February,9,2,1,1,2017
3960,2017-01-09,August,9,2,1,1,2017
3961,2017-01-09,January,9,2,1,1,2017
3962,2017-01-09,April,9,2,1,1,2017
3963,2017-01-09,March,9,2,1,1,2017
3964,2017-01-10,August,10,2,1,1,2017
3965,2017-01-10,December,10,2,1,1,2017
3966,2017-01-10,July,10,2,1,1,2017
3967,2017-01-10,April,10,2,1,1,2017
3968,2017-01-10,May,10,2,1,1,2017
3969,2017-01-10,June,10,2,1,1,2017
3970,2017-01-10,March,10,2,1,1,2017
3971,2017-01-10,February,10,2,1,1,2017
3972,2017-01-10,January,10,2,1,1,2017
3973,2017-01-11,January,11,2,1,1,2017
3974,2017-01-11,July,11,2,1,1,2017
3975,2017-01-11,April,11,2,1,1,2017
3976,2017-01-11,March,11,2,1,1,2017
3977,2017-01-11,May,11,2,1,1,2017
3978,2017-01-11,February,11,2,1,1,2017
3979,2017-01-11,June,11,2,1,1,2017
3980,2017-01-12,February,12,2,1,1,2017
3981,2017-01-12,August,12,2,1,1,2017
3982,2017-01-12,July,12,2,1,1,2017
3983,2017-01-12,April,12,2,1,1,2017
3984,2017-01-12,June,12,2,1,1,2017
3985,2017-01-12,January,12,2,1,1,2017
3986,2017-01-12,May,12,2,1,1,2017
3987,2017-01-12,March,12,2,1,1,2017
3988,2017-01-12,December,12,2,1,1,2017
3989,2017-01-13,February,13,2,1,1,2017
3990,2017-01-13,March,13,2,1,1,2017
3991,2017-01-13,June,13,2,1,1,2017
3992,2017-01-13,April,13,2,1,1,2017
3993,2017-01-13,January,13,2,1,1,2017
3994,2017-01-13,July,13,2,1,1,2017
3995,2017-01-13,August,13,2,1,1,2017
3996,2017-01-13,May,13,2,1,1,2017
3997,2017-01-14,January,14,2,1,1,2017
3998,2017-01-14,July,14,2,1,1,2017
3999,2017-01-14,February,14,2,1,1,2017
4000,2017-01-14,March,14,2,1,1,2017
4001,2017-01-14,April,14,2,1,1,2017
4002,2017-01-14,December,14,2,1,1,2017
4003,2017-01-14,May,14,2,1,1,2017
4004,2017-01-14,August,14,2,1,1,2017
4005,2017-01-14,June,14,2,1,1,2017
4006,2017-01-15,April,15,2,1,1,2017
4007,2017-01-15,May,15,2,1,1,2017
4008,2017-01-15,June,15,2,1,1,2017
4009,2017-01-15,July,15,2,1,1,2017
4010,2017-01-15,March,15,2,1,1,2017
4011,2017-01-15,August,15,2,1,1,2017
4012,2017-01-15,January,15,2,1,1,2017
4013,2017-01-15,February,15,2,1,1,2017
4014,2017-01-16,May,16,3,1,1,2017
4015,2017-01-16,February,16,3,1,1,2017
4016,2017-01-16,January,16,3,1,1,2017
4017,2017-01-16,April,16,3,1,1,2017
4018,2017-01-16,June,16,3,1,1,2017
4019,2017-01-16,August,16,3,1,1,2017
4020,2017-01-16,July,16,3,1,1,2017
4021,2017-01-16,March,16,3,1,1,2017
4022,2017-01-17,April,17,3,1,1,2017
4023,2017-01-17,June,17,3,1,1,2017
4024,2017-01-17,May,17,3,1,1,2017
4025,2017-01-17,February,17,3,1,1,2017
4026,2017-01-17,March,17,3,1,1,2017
4027,2017-01-17,January,17,3,1,1,2017
4028,2017-01-17,August,17,3,1,1,2017
4029,2017-01-17,July,17,3,1,1,2017
4030,2017-01-18,June,18,3,1,1,2017
4031,2017-01-18,August,18,3,1,1,2017
4032,2017-01-18,July,18,3,1,1,2017
4033,2017-01-18,May,18,3,1,1,2017
4034,2017-01-18,January,18,3,1,1,2017
4035,2017-01-18,February,18,3,1,1,2017
4036,2017-01-18,April,18,3,1,1,2017
4037,2017-01-18,March,18,3,1,1,2017
4038,2017-01-19,January,19,3,1,1,2017
4039,2017-01-19,February,19,3,1,1,2017
4040,2017-01-19,May,19,3,1,1,2017
4041,2017-01-19,August,19,3,1,1,2017
4042,2017-01-19,June,19,3,1,1,2017
4043,2017-01-19,July,19,3,1,1,2017
4044,2017-01-19,March,19,3,1,1,2017
4045,2017-01-19,April,19,3,1,1,2017
4046,2017-01-20,June,20,3,1,1,2017
4047,2017-01-20,May,20,3,1,1,2017
4048,2017-01-20,March,20,3,1,1,2017
4049,2017-01-20,April,20,3,1,1,2017
4050,2017-01-20,February,20,3,1,1,2017
4051,2017-01-20,August,20,3,1,1,2017
4052,2017-01-20,July,20,3,1,1,2017
4053,2017-01-20,January,20,3,1,1,2017
4054,2017-01-21,July,21,3,1,1,2017
4055,2017-01-21,February,21,3,1,1,2017
4056,2017-01-21,January,21,3,1,1,2017
4057,2017-01-21,August,21,3,1,1,2017
4058,2017-01-21,May,21,3,1,1,2017
4059,2017-01-21,June,21,3,1,1,2017
4060,2017-01-21,March,21,3,1,1,2017
4061,2017-01-21,April,21,3,1,1,2017
4062,2017-01-22,July,22,3,1,1,2017
4063,2017-01-22,May,22,3,1,1,2017
4064,2017-01-22,February,22,3,1,1,2017
4065,2017-01-22,January,22,3,1,1,2017
4066,2017-01-22,August,22,3,1,1,2017
4067,2017-01-22,June,22,3,1,1,2017
4068,2017-01-22,April,22,3,1,1,2017
4069,2017-01-22,March,22,3,1,1,2017
4070,2017-01-23,January,23,4,1,1,2017
4071,2017-01-23,August,23,4,1,1,2017
4072,2017-01-23,July,23,4,1,1,2017
4073,2017-01-23,May,23,4,1,1,2017
4074,2017-01-23,March,23,4,1,1,2017
4075,2017-01-23,April,23,4,1,1,2017
4076,2017-01-23,June,23,4,1,1,2017
4077,2017-01-23,February,23,4,1,1,2017
4078,2017-01-24,January,24,4,1,1,2017
4079,2017-01-24,March,24,4,1,1,2017
4080,2017-01-24,June,24,4,1,1,2017
4081,2017-01-24,April,24,4,1,1,2017
4082,2017-01-24,August,24,4,1,1,2017
4083,2017-01-24,February,24,4,1,1,2017
4084,2017-01-24,May,24,4,1,1,2017
4085,2017-01-24,July,24,4,1,1,2017
4086,2017-01-25,May,25,4,1,1,2017
4087,2017-01-25,August,25,4,1,1,2017
4088,2017-01-25,March,25,4,1,1,2017
4089,2017-01-25,July,25,4,1,1,2017
4090,2017-01-25,April,25,4,1,1,2017
4091,2017-01-25,June,25,4,1,1,2017
4092,2017-01-25,January,25,4,1,1,2017
4093,2017-01-25,February,25,4,1,1,2017
4094,2017-01-26,February,26,4,1,1,2017
4095,2017-01-26,January,26,4,1,1,2017
4096,2017-01-26,June,26,4,1,1,2017
4097,2017-01-26,April,26,4,1,1,2017
4098,2017-01-26,March,26,4,1,1,2017
4099,2017-01-26,May,26,4,1,1,2017
4100,2017-01-26,July,26,4,1,1,2017
4101,2017-01-26,August,26,4,1,1,2017
4102,2017-01-27,May,27,4,1,1,2017
4103,2017-01-27,February,27,4,1,1,2017
4104,2017-01-27,March,27,4,1,1,2017
4105,2017-01-27,August,27,4,1,1,2017
4106,2017-01-27,July,27,4,1,1,2017
4107,2017-01-27,April,27,4,1,1,2017
4108,2017-01-27,January,27,4,1,1,2017
4109,2017-01-27,June,27,4,1,1,2017
4110,2017-01-28,April,28,4,1,1,2017
4111,2017-01-28,July,28,4,1,1,2017
4112,2017-01-28,August,28,4,1,1,2017
4113,2017-01-28,March,28,4,1,1,2017
4114,2017-01-28,May,28,4,1,1,2017
4115,2017-01-28,January,28,4,1,1,2017
4116,2017-01-28,February,28,4,1,1,2017
4117,2017-01-28,June,28,4,1,1,2017
4118,2017-01-29,January,29,4,1,1,2017
4119,2017-01-29,February,29,4,1,1,2017
4120,2017-01-29,June,29,4,1,1,2017
4121,2017-01-29,May,29,4,1,1,2017
4122,2017-01-29,March,29,4,1,1,2017
4123,2017-01-29,April,29,4,1,1,2017
4124,2017-01-29,July,29,4,1,1,2017
4125,2017-01-29,August,29,4,1,1,2017
4126,2017-01-30,March,30,5,1,1,2017
4127,2017-01-30,August,30,5,1,1,2017
4128,2017-01-30,April,30,5,1,1,2017
4129,2017-01-30,June,30,5,1,1,2017
4130,2017-01-30,July,30,5,1,1,2017
4131,2017-01-30,May,30,5,1,1,2017
4132,2017-01-30,February,30,5,1,1,2017
4133,2017-01-30,January,30,5,1,1,2017
4134,2017-01-31,January,31,5,1,1,2017
4135,2017-01-31,May,31,5,1,1,2017
4136,2017-01-31,June,31,5,1,1,2017
4137,2017-01-31,April,31,5,1,1,2017
4138,2017-01-31,March,31,5,1,1,2017
4139,2017-01-31,July,31,5,1,1,2017
4140,2017-01-31,August,31,5,1,1,2017
4141,2017-01-31,February,31,5,1,1,2017
4142,2017-02-01,June,1,5,2,1,2017
4143,2017-02-01,January,1,5,2,1,2017
4144,2017-02-01,March,1,5,2,1,2017
4145,2017-02-01,April,1,5,2,1,2017
4146,2017-02-01,July,1,5,2,1,2017
4147,2017-02-01,May,1,5,2,1,2017
4148,2017-02-01,February,1,5,2,1,2017
4149,2017-02-02,May,2,5,2,1,2017
4150,2017-02-02,April,2,5,2,1,2017
4151,2017-02-02,March,2,5,2,1,2017
4152,2017-02-02,July,2,5,2,1,2017
4153,2017-02-02,August,2,5,2,1,2017
4154,2017-02-02,February,2,5,2,1,2017
4155,2017-02-02,June,2,5,2,1,2017
4156,2017-02-02,January,2,5,2,1,2017
4157,2017-02-03,January,3,5,2,1,2017
4158,2017-02-03,February,3,5,2,1,2017
4159,2017-02-03,May,3,5,2,1,2017
4160,2017-02-03,August,3,5,2,1,2017
4161,2017-02-03,April,3,5,2,1,2017
4162,2017-02-03,June,3,5,2,1,2017
4163,2017-02-03,July,3,5,2,1,2017
4164,2017-02-03,March,3,5,2,1,2017
4165,2017-02-04,January,4,5,2,1,2017
4166,2017-02-04,March,4,5,2,1,2017
4167,2017-02-04,April,4,5,2,1,2017
4168,2017-02-04,July,4,5,2,1,2017
4169,2017-02-04,August,4,5,2,1,2017
4170,2017-02-04,February,4,5,2,1,2017
4171,2017-02-04,May,4,5,2,1,2017
4172,2017-02-05,February,5,5,2,1,2017
4173,2017-02-05,March,5,5,2,1,2017
4174,2017-02-05,May,5,5,2,1,2017
4175,2017-02-05,January,5,5,2,1,2017
4176,2017-02-05,June,5,5,2,1,2017
4177,2017-02-05,August,5,5,2,1,2017
4178,2017-02-05,April,5,5,2,1,2017
4179,2017-02-05,July,5,5,2,1,2017
4180,2017-02-06,April,6,6,2,1,2017
4181,2017-02-06,May,6,6,2,1,2017
4182,2017-02-06,January,6,6,2,1,2017
4183,2017-02-06,July,6,6,2,1,2017
4184,2017-02-06,June,6,6,2,1,2017
4185,2017-02-06,February,6,6,2,1,2017
4186,2017-02-06,March,6,6,2,1,2017
4187,2017-02-06,August,6,6,2,1,2017
4188,2017-02-07,March,7,6,2,1,2017
4189,2017-02-07,January,7,6,2,1,2017
4190,2017-02-07,June,7,6,2,1,2017
4191,2017-02-07,August,7,6,2,1,2017
4192,2017-02-07,July,7,6,2,1,2017
4193,2017-02-07,April,7,6,2,1,2017
4194,2017-02-07,February,7,6,2,1,2017
4195,2017-02-07,May,7,6,2,1,2017
4196,2017-02-08,June,8,6,2,1,2017
4197,2017-02-08,May,8,6,2,1,2017
4198,2017-02-08,April,8,6,2,1,2017
4199,2017-02-08,February,8,6,2,1,2017
4200,2017-02-08,March,8,6,2,1,2017
4201,2017-02-08,July,8,6,2,1,2017
4202,2017-02-08,August,8,6,2,1,2017
4203,2017-02-09,July,9,6,2,1,2017
4204,2017-02-09,January,9,6,2,1,2017
4205,2017-02-09,June,9,6,2,1,2017
4206,2017-02-09,May,9,6,2,1,2017
4207,2017-02-09,August,9,6,2,1,2017
4208,2017-02-09,March,9,6,2,1,2017
4209,2017-02-09,April,9,6,2,1,2017
4210,2017-02-09,February,9,6,2,1,2017
4211,2017-02-10,February,10,6,2,1,2017
4212,2017-02-10,March,10,6,2,1,2017
4213,2017-02-10,April,10,6,2,1,2017
4214,2017-02-10,June,10,6,2,1,2017
4215,2017-02-10,July,10,6,2,1,2017
4216,2017-02-10,January,10,6,2,1,2017
4217,2017-02-10,May,10,6,2,1,2017
4218,2017-02-10,August,10,6,2,1,2017
4219,2017-02-11,July,11,6,2,1,2017
4220,2017-02-11,January,11,6,2,1,2017
4221,2017-02-11,August,11,6,2,1,2017
4222,2017-02-11,June,11,6,2,1,2017
4223,2017-02-11,March,11,6,2,1,2017
4224,2017-02-11,April,11,6,2,1,2017
4225,2017-02-11,May,11,6,2,1,2017
4226,2017-02-11,February,11,6,2,1,2017
4227,2017-02-12,August,12,6,2,1,2017
4228,2017-02-12,May,12,6,2,1,2017
4229,2017-02-12,March,12,6,2,1,2017
4230,2017-02-12,July,12,6,2,1,2017
4231,2017-02-12,February,12,6,2,1,2017
4232,2017-02-12,June,12,6,2,1,2017
4233,2017-02-12,April,12,6,2,1,2017
4234,2017-02-13,April,13,7,2,1,2017
4235,2017-02-13,February,13,7,2,1,2017
4236,2017-02-13,June,13,7,2,1,2017
4237,2017-02-13,July,13,7,2,1,2017
4238,2017-02-13,August,13,7,2,1,2017
4239,2017-02-13,May,13,7,2,1,2017
4240,2017-02-13,March,13,7,2,1,2017
4241,2017-02-14,March,14,7,2,1,2017
4242,2017-02-14,August,14,7,2,1,2017
4243,2017-02-14,July,14,7,2,1,2017
4244,2017-02-14,May,14,7,2,1,2017
4245,2017-02-14,February,14,7,2,1,2017
4246,2017-02-14,April,14,7,2,1,2017
4247,2017-02-14,June,14,7,2,1,2017
4248,2017-02-15,July,15,7,2,1,2017
4249,2017-02-15,February,15,7,2,1,2017
4250,2017-02-15,April,15,7,2,1,2017
4251,2017-02-15,June,15,7,2,1,2017
4252,2017-02-15,May,15,7,2,1,2017
4253,2017-02-15,August,15,7,2,1,2017
4254,2017-02-15,March,15,7,2,1,2017
4255,2017-02-16,August,16,7,2,1,2017
4256,2017-02-16,June,16,7,2,1,2017
4257,2017-02-16,July,16,7,2,1,2017
4258,2017-02-16,April,16,7,2,1,2017
4259,2017-02-16,March,16,7,2,1,2017
4260,2017-02-16,February,16,7,2,1,2017
4261,2017-02-16,May,16,7,2,1,2017
4262,2017-02-17,July,17,7,2,1,2017
4263,2017-02-17,May,17,7,2,1,2017
4264,2017-02-17,June,17,7,2,1,2017
4265,2017-02-17,August,17,7,2,1,2017
4266,2017-02-17,March,17,7,2,1,2017
4267,2017-02-17,February,17,7,2,1,2017
4268,2017-02-17,April,17,7,2,1,2017
4269,2017-02-18,May,18,7,2,1,2017
4270,2017-02-18,July,18,7,2,1,2017
4271,2017-02-18,April,18,7,2,1,2017
4272,2017-02-18,January,18,7,2,1,2017
4273,2017-02-18,August,18,7,2,1,2017
4274,2017-02-18,February,18,7,2,1,2017
4275,2017-02-18,March,18,7,2,1,2017
4276,2017-02-18,June,18,7,2,1,2017
4277,2017-02-19,February,19,7,2,1,2017
4278,2017-02-19,May,19,7,2,1,2017
4279,2017-02-19,March,19,7,2,1,2017
4280,2017-02-19,June,19,7,2,1,2017
4281,2017-02-19,August,19,7,2,1,2017
4282,2017-02-19,April,19,7,2,1,2017
4283,2017-02-19,July,19,7,2,1,2017
4284,2017-02-20,March,20,8,2,1,2017
4285,2017-02-20,June,20,8,2,1,2017
4286,2017-02-20,May,20,8,2,1,2017
4287,2017-02-20,August,20,8,2,1,2017
4288,2017-02-20,April,20,8,2,1,2017
4289,2017-02-20,July,20,8,2,1,2017
4290,2017-02-20,February,20,8,2,1,2017
4291,2017-02-21,April,21,8,2,1,2017
4292,2017-02-21,June,21,8,2,1,2017
4293,2017-02-21,August,21,8,2,1,2017
4294,2017-02-21,May,21,8,2,1,2017
4295,2017-02-21,July,21,8,2,1,2017
4296,2017-02-21,February,21,8,2,1,2017
4297,2017-02-21,March,21,8,2,1,2017
4298,2017-02-22,February,22,8,2,1,2017
4299,2017-02-22,August,22,8,2,1,2017
4300,2017-02-22,July,22,8,2,1,2017
4301,2017-02-22,May,22,8,2,1,2017
4302,2017-02-22,March,22,8,2,1,2017
4303,2017-02-22,April,22,8,2,1,2017
4304,2017-02-22,June,22,8,2,1,2017
4305,2017-02-23,June,23,8,2,1,2017
4306,2017-02-23,May,23,8,2,1,2017
4307,2017-02-23,July,23,8,2,1,2017
4308,2017-02-23,March,23,8,2,1,2017
4309,2017-02-23,August,23,8,2,1,2017
4310,2017-02-23,April,23,8,2,1,2017
4311,2017-02-23,February,23,8,2,1,2017
4312,2017-02-24,June,24,8,2,1,2017
4313,2017-02-24,May,24,8,2,1,2017
4314,2017-02-24,August,24,8,2,1,2017
4315,2017-02-24,April,24,8,2,1,2017
4316,2017-02-24,July,24,8,2,1,2017
4317,2017-02-24,February,24,8,2,1,2017
4318,2017-02-24,March,24,8,2,1,2017
4319,2017-02-25,February,25,8,2,1,2017
4320,2017-02-25,June,25,8,2,1,2017
4321,2017-02-25,March,25,8,2,1,2017
4322,2017-02-25,April,25,8,2,1,2017
4323,2017-02-25,July,25,8,2,1,2017
4324,2017-02-25,May,25,8,2,1,2017
4325,2017-02-25,August,25,8,2,1,2017
4326,2017-02-26,August,26,8,2,1,2017
4327,2017-02-26,June,26,8,2,1,2017
4328,2017-02-26,April,26,8,2,1,2017
4329,2017-02-26,July,26,8,2,1,2017
4330,2017-02-26,May,26,8,2,1,2017
4331,2017-02-26,February,26,8,2,1,2017
4332,2017-02-26,March,26,8,2,1,2017
4333,2017-02-27,February,27,9,2,1,2017
4334,2017-02-27,June,27,9,2,1,2017
4335,2017-02-27,March,27,9,2,1,2017
4336,2017-02-27,July,27,9,2,1,2017
4337,2017-02-27,May,27,9,2,1,2017
4338,2017-02-27,April,27,9,2,1,2017
4339,2017-02-27,August,27,9,2,1,2017
4340,2017-02-27,January,27,9,2,1,2017
4341,2017-02-28,January,28,9,2,1,2017
4342,2017-02-28,May,28,9,2,1,2017
4343,2017-02-28,June,28,9,2,1,2017
4344,2017-02-28,July,28,9,2,1,2017
4345,2017-02-28,August,28,9,2,1,2017
4346,2017-02-28,February,28,9,2,1,2017
4347,2017-02-28,April,28,9,2,1,2017
4348,2017-02-28,March,28,9,2,1,2017
4349,2017-03-01,August,1,9,3,1,2017
4350,2017-03-01,April,1,9,3,1,2017
4351,2017-03-01,June,1,9,3,1,2017
4352,2017-03-01,May,1,9,3,1,2017
4353,2017-03-01,March,1,9,3,1,2017
4354,2017-03-01,February,1,9,3,1,2017
4355,2017-03-01,July,1,9,3,1,2017
4356,2017-03-02,May,2,9,3,1,2017
4357,2017-03-02,March,2,9,3,1,2017
4358,2017-03-02,February,2,9,3,1,2017
4359,2017-03-02,April,2,9,3,1,2017
4360,2017-03-02,August,2,9,3,1,2017
4361,2017-03-02,June,2,9,3,1,2017
4362,2017-03-02,July,2,9,3,1,2017
4363,2017-03-03,July,3,9,3,1,2017
4364,2017-03-03,June,3,9,3,1,2017
4365,2017-03-03,April,3,9,3,1,2017
4366,2017-03-03,May,3,9,3,1,2017
4367,2017-03-03,August,3,9,3,1,2017
4368,2017-03-03,March,3,9,3,1,2017
4369,2017-03-03,February,3,9,3,1,2017
4370,2017-03-04,July,4,9,3,1,2017
4371,2017-03-04,June,4,9,3,1,2017
4372,2017-03-04,August,4,9,3,1,2017
4373,2017-03-04,May,4,9,3,1,2017
4374,2017-03-04,March,4,9,3,1,2017
4375,2017-03-04,February,4,9,3,1,2017
4376,2017-03-04,April,4,9,3,1,2017
4377,2017-03-05,March,5,9,3,1,2017
4378,2017-03-05,February,5,9,3,1,2017
4379,2017-03-05,April,5,9,3,1,2017
4380,2017-03-05,June,5,9,3,1,2017
4381,2017-03-05,July,5,9,3,1,2017
4382,2017-03-05,August,5,9,3,1,2017
4383,2017-03-05,May,5,9,3,1,2017
4384,2017-03-06,July,6,10,3,1,2017
4385,2017-03-06,February,6,10,3,1,2017
4386,2017-03-06,April,6,10,3,1,2017
4387,2017-03-06,March,6,10,3,1,2017
4388,2017-03-06,June,6,10,3,1,2017
4389,2017-03-06,May,6,10,3,1,2017
4390,2017-03-06,August,6,10,3,1,2017
4391,2017-03-07,August,7,10,3,1,2017
4392,2017-03-07,March,7,10,3,1,2017
4393,2017-03-07,April,7,10,3,1,2017
4394,2017-03-07,May,7,10,3,1,2017
4395,2017-03-07,July,7,10,3,1,2017
4396,2017-03-07,June,7,10,3,1,2017
4397,2017-03-07,January,7,10,3,1,2017
4398,2017-03-07,February,7,10,3,1,2017
4399,2017-03-08,June,8,10,3,1,2017
4400,2017-03-08,May,8,10,3,1,2017
4401,2017-03-08,March,8,10,3,1,2017
4402,2017-03-08,February,8,10,3,1,2017
4403,2017-03-08,April,8,10,3,1,2017
4404,2017-03-08,July,8,10,3,1,2017
4405,2017-03-08,August,8,10,3,1,2017
4406,2017-03-09,February,9,10,3,1,2017
4407,2017-03-09,March,9,10,3,1,2017
4408,2017-03-09,April,9,10,3,1,2017
4409,2017-03-09,June,9,10,3,1,2017
4410,2017-03-09,May,9,10,3,1,2017
4411,2017-03-09,August,9,10,3,1,2017
4412,2017-03-09,July,9,10,3,1,2017
4413,2017-03-10,June,10,10,3,1,2017
4414,2017-03-10,July,10,10,3,1,2017
4415,2017-03-10,May,10,10,3,1,2017
4416,2017-03-10,March,10,10,3,1,2017
4417,2017-03-10,February,10,10,3,1,2017
4418,2017-03-10,April,10,10,3,1,2017
4419,2017-03-10,August,10,10,3,1,2017
4420,2017-03-11,April,11,10,3,1,2017
4421,2017-03-11,August,11,10,3,1,2017
4422,2017-03-11,February,11,10,3,1,2017
